areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000005,West Midlands,region,29/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,28/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,27/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,26/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,25/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,24/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,23/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,22/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,21/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,20/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,19/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,18/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,17/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,16/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,15/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,14/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,13/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,12/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,11/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,10/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,09/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,08/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,07/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,06/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,05/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,04/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,03/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,02/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,01/01/2023,78.4,74.6,58.2
E12000005,West Midlands,region,31/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,30/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,29/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,28/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,27/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,26/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,25/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,24/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,23/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,22/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,21/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,20/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,19/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,18/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,17/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,16/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,15/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,14/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,13/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,12/12/2022,78.4,74.6,58.2
E12000005,West Midlands,region,11/12/2022,78.4,74.6,58.1
E12000005,West Midlands,region,10/12/2022,78.4,74.6,58.1
E12000005,West Midlands,region,09/12/2022,78.4,74.6,58.1
E12000005,West Midlands,region,08/12/2022,78.4,74.6,58.1
E12000005,West Midlands,region,07/12/2022,78.4,74.6,58.1
E12000005,West Midlands,region,06/12/2022,78.4,74.6,58.1
E12000005,West Midlands,region,05/12/2022,78.4,74.5,58.1
E12000005,West Midlands,region,04/12/2022,78.4,74.5,58.1
E12000005,West Midlands,region,03/12/2022,78.4,74.5,58.1
E12000005,West Midlands,region,02/12/2022,78.4,74.5,58.1
E12000005,West Midlands,region,01/12/2022,78.4,74.5,58.1
E12000005,West Midlands,region,30/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,29/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,28/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,27/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,26/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,25/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,24/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,23/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,22/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,21/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,20/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,19/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,18/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,17/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,16/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,15/11/2022,78.4,74.5,58.1
E12000005,West Midlands,region,14/11/2022,78.3,74.5,58
E12000005,West Midlands,region,13/11/2022,78.3,74.5,58
E12000005,West Midlands,region,12/11/2022,78.3,74.5,58
E12000005,West Midlands,region,11/11/2022,78.3,74.5,58
E12000005,West Midlands,region,10/11/2022,78.3,74.5,58
E12000005,West Midlands,region,09/11/2022,78.3,74.5,58
E12000005,West Midlands,region,08/11/2022,78.3,74.5,58
E12000005,West Midlands,region,07/11/2022,78.3,74.5,58
E12000005,West Midlands,region,06/11/2022,78.3,74.5,58
E12000005,West Midlands,region,05/11/2022,78.3,74.5,58
E12000005,West Midlands,region,04/11/2022,78.3,74.5,58
E12000005,West Midlands,region,03/11/2022,78.3,74.5,58
E12000005,West Midlands,region,02/11/2022,78.3,74.5,58
E12000005,West Midlands,region,01/11/2022,78.3,74.5,58
E12000005,West Midlands,region,31/10/2022,78.3,74.5,58
E12000005,West Midlands,region,30/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,29/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,28/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,27/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,26/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,25/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,24/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,23/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,22/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,21/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,20/10/2022,78.3,74.5,57.9
E12000005,West Midlands,region,19/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,18/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,17/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,16/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,15/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,14/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,13/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,12/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,11/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,10/10/2022,78.3,74.4,57.8
E12000005,West Midlands,region,09/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,08/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,07/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,06/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,05/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,04/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,03/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,02/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,01/10/2022,78.3,74.4,57.7
E12000005,West Midlands,region,30/09/2022,78.3,74.4,57.7
E12000005,West Midlands,region,29/09/2022,78.3,74.4,57.7
E12000005,West Midlands,region,28/09/2022,78.3,74.4,57.7
E12000005,West Midlands,region,27/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,26/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,25/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,24/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,23/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,22/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,21/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,20/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,19/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,18/09/2022,78.3,74.4,57.6
E12000005,West Midlands,region,17/09/2022,78.2,74.4,57.6
E12000005,West Midlands,region,16/09/2022,78.2,74.3,57.6
E12000005,West Midlands,region,15/09/2022,78.2,74.3,57.6
E12000005,West Midlands,region,14/09/2022,78.2,74.3,57.6
E12000005,West Midlands,region,13/09/2022,78.2,74.3,57.6
E12000005,West Midlands,region,12/09/2022,78.2,74.3,57.6
E12000005,West Midlands,region,11/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,10/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,09/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,08/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,07/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,06/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,05/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,04/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,03/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,02/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,01/09/2022,78.2,74.3,57.5
E12000005,West Midlands,region,31/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,30/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,29/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,28/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,27/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,26/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,25/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,24/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,23/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,22/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,21/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,20/08/2022,78.2,74.3,57.5
E12000005,West Midlands,region,19/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,18/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,17/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,16/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,15/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,14/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,13/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,12/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,11/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,10/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,09/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,08/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,07/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,06/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,05/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,04/08/2022,78.2,74.2,57.4
E12000005,West Midlands,region,03/08/2022,78.2,74.2,57.3
E12000005,West Midlands,region,02/08/2022,78.2,74.2,57.3
E12000005,West Midlands,region,01/08/2022,78.2,74.1,57.3
E12000005,West Midlands,region,31/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,30/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,29/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,28/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,27/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,26/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,25/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,24/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,23/07/2022,78.2,74.1,57.3
E12000005,West Midlands,region,22/07/2022,78.2,74.1,57.2
E12000005,West Midlands,region,21/07/2022,78.1,74,57.2
E12000005,West Midlands,region,20/07/2022,78.1,74,57.2
E12000005,West Midlands,region,19/07/2022,78.1,74,57.2
E12000005,West Midlands,region,18/07/2022,78.1,74,57.2
E12000005,West Midlands,region,17/07/2022,78.1,74,57.2
E12000005,West Midlands,region,16/07/2022,78.1,74,57.2
E12000005,West Midlands,region,15/07/2022,78.1,74,57.2
E12000005,West Midlands,region,14/07/2022,78.1,74,57.2
E12000005,West Midlands,region,13/07/2022,78.1,74,57.2
E12000005,West Midlands,region,12/07/2022,78.1,74,57.2
E12000005,West Midlands,region,11/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,10/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,09/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,08/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,07/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,06/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,05/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,04/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,03/07/2022,78.1,73.9,57.1
E12000005,West Midlands,region,02/07/2022,78.1,73.8,57.1
E12000005,West Midlands,region,01/07/2022,78.1,73.8,57
E12000005,West Midlands,region,30/06/2022,78.1,73.8,57
E12000005,West Midlands,region,29/06/2022,78.1,73.8,57
E12000005,West Midlands,region,28/06/2022,78.1,73.8,57
E12000005,West Midlands,region,27/06/2022,78.1,73.8,57
E12000005,West Midlands,region,26/06/2022,78.1,73.8,57
E12000005,West Midlands,region,25/06/2022,78.1,73.8,57
E12000005,West Midlands,region,24/06/2022,78.1,73.8,57
E12000005,West Midlands,region,23/06/2022,78.1,73.7,57
E12000005,West Midlands,region,22/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,21/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,20/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,19/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,18/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,17/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,16/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,15/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,14/06/2022,78.1,73.7,56.9
E12000005,West Midlands,region,13/06/2022,78,73.7,56.9
E12000005,West Midlands,region,12/06/2022,78,73.7,56.8
E12000005,West Midlands,region,11/06/2022,78,73.7,56.8
E12000005,West Midlands,region,10/06/2022,78,73.6,56.8
E12000005,West Midlands,region,09/06/2022,78,73.6,56.8
E12000005,West Midlands,region,08/06/2022,78,73.6,56.8
E12000005,West Midlands,region,07/06/2022,78,73.6,56.8
E12000005,West Midlands,region,06/06/2022,78,73.6,56.8
E12000005,West Midlands,region,05/06/2022,78,73.6,56.8
E12000005,West Midlands,region,04/06/2022,78,73.6,56.7
E12000005,West Midlands,region,03/06/2022,78,73.6,56.7
E12000005,West Midlands,region,02/06/2022,78,73.6,56.7
E12000005,West Midlands,region,01/06/2022,78,73.6,56.7
E12000005,West Midlands,region,31/05/2022,78,73.6,56.7
E12000005,West Midlands,region,30/05/2022,78,73.6,56.7
E12000005,West Midlands,region,29/05/2022,78,73.5,56.7
E12000005,West Midlands,region,28/05/2022,78,73.5,56.7
E12000005,West Midlands,region,27/05/2022,78,73.5,56.7
E12000005,West Midlands,region,26/05/2022,78,73.5,56.6
E12000005,West Midlands,region,25/05/2022,78,73.5,56.6
E12000005,West Midlands,region,24/05/2022,78,73.5,56.6
E12000005,West Midlands,region,23/05/2022,78,73.5,56.6
E12000005,West Midlands,region,22/05/2022,78,73.5,56.6
E12000005,West Midlands,region,21/05/2022,78,73.5,56.6
E12000005,West Midlands,region,20/05/2022,78,73.5,56.6
E12000005,West Midlands,region,19/05/2022,77.9,73.4,56.5
E12000005,West Midlands,region,18/05/2022,77.9,73.4,56.5
E12000005,West Midlands,region,17/05/2022,77.9,73.4,56.5
E12000005,West Midlands,region,16/05/2022,77.9,73.4,56.5
E12000005,West Midlands,region,15/05/2022,77.9,73.4,56.5
E12000005,West Midlands,region,14/05/2022,77.9,73.4,56.5
E12000005,West Midlands,region,13/05/2022,77.9,73.4,56.4
E12000005,West Midlands,region,12/05/2022,77.9,73.4,56.4
E12000005,West Midlands,region,11/05/2022,77.9,73.4,56.4
E12000005,West Midlands,region,10/05/2022,77.9,73.3,56.4
E12000005,West Midlands,region,09/05/2022,77.9,73.3,56.4
E12000005,West Midlands,region,08/05/2022,77.9,73.3,56.3
E12000005,West Midlands,region,07/05/2022,77.9,73.3,56.3
E12000005,West Midlands,region,06/05/2022,77.9,73.3,56.3
E12000005,West Midlands,region,05/05/2022,77.9,73.3,56.3
E12000005,West Midlands,region,04/05/2022,77.9,73.3,56.3
E12000005,West Midlands,region,03/05/2022,77.8,73.2,56.2
E12000005,West Midlands,region,02/05/2022,77.8,73.2,56.2
E12000005,West Midlands,region,01/05/2022,77.8,73.2,56.2
E12000005,West Midlands,region,30/04/2022,77.8,73.2,56.2
E12000005,West Midlands,region,29/04/2022,77.8,73.2,56.2
E12000005,West Midlands,region,28/04/2022,77.8,73.2,56.2
E12000005,West Midlands,region,27/04/2022,77.8,73.2,56.1
E12000005,West Midlands,region,26/04/2022,77.8,73.2,56.1
E12000005,West Midlands,region,25/04/2022,77.8,73.1,56.1
E12000005,West Midlands,region,24/04/2022,77.8,73.1,56.1
E12000005,West Midlands,region,23/04/2022,77.8,73.1,56.1
E12000005,West Midlands,region,22/04/2022,77.8,73.1,56
E12000005,West Midlands,region,21/04/2022,77.7,73.1,56
E12000005,West Midlands,region,20/04/2022,77.7,73,56
E12000005,West Midlands,region,19/04/2022,77.7,73,56
E12000005,West Midlands,region,18/04/2022,77.7,73,55.9
E12000005,West Midlands,region,17/04/2022,77.7,73,55.9
E12000005,West Midlands,region,16/04/2022,77.7,73,55.9
E12000005,West Midlands,region,15/04/2022,77.7,73,55.9
E12000005,West Midlands,region,14/04/2022,77.7,73,55.9
E12000005,West Midlands,region,13/04/2022,77.7,73,55.9
E12000005,West Midlands,region,12/04/2022,77.6,72.9,55.8
E12000005,West Midlands,region,11/04/2022,77.6,72.9,55.8
E12000005,West Midlands,region,10/04/2022,77.6,72.9,55.8
E12000005,West Midlands,region,09/04/2022,77.6,72.9,55.8
E12000005,West Midlands,region,08/04/2022,77.6,72.9,55.8
E12000005,West Midlands,region,07/04/2022,77.6,72.8,55.7
E12000005,West Midlands,region,06/04/2022,77.6,72.8,55.7
E12000005,West Midlands,region,05/04/2022,77.6,72.8,55.7
E12000005,West Midlands,region,04/04/2022,77.6,72.8,55.7
E12000005,West Midlands,region,03/04/2022,77.5,72.8,55.7
E12000005,West Midlands,region,02/04/2022,77.5,72.8,55.6
E12000005,West Midlands,region,01/04/2022,77.5,72.7,55.6
E12000005,West Midlands,region,31/03/2022,77.5,72.7,55.6
E12000005,West Midlands,region,30/03/2022,77.5,72.7,55.6
E12000005,West Midlands,region,29/03/2022,77.5,72.7,55.6
E12000005,West Midlands,region,28/03/2022,77.5,72.7,55.5
E12000005,West Midlands,region,27/03/2022,77.5,72.7,55.5
E12000005,West Midlands,region,26/03/2022,77.5,72.6,55.5
E12000005,West Midlands,region,25/03/2022,77.5,72.6,55.5
E12000005,West Midlands,region,24/03/2022,77.5,72.6,55.5
E12000005,West Midlands,region,23/03/2022,77.5,72.6,55.4
E12000005,West Midlands,region,22/03/2022,77.5,72.5,55.4
E12000005,West Midlands,region,21/03/2022,77.5,72.5,55.4
E12000005,West Midlands,region,20/03/2022,77.5,72.5,55.4
E12000005,West Midlands,region,19/03/2022,77.5,72.5,55.4
E12000005,West Midlands,region,18/03/2022,77.4,72.5,55.3
E12000005,West Midlands,region,17/03/2022,77.4,72.4,55.3
E12000005,West Midlands,region,16/03/2022,77.4,72.4,55.3
E12000005,West Midlands,region,15/03/2022,77.4,72.4,55.3
E12000005,West Midlands,region,14/03/2022,77.4,72.4,55.3
E12000005,West Midlands,region,13/03/2022,77.4,72.3,55.2
E12000005,West Midlands,region,12/03/2022,77.4,72.3,55.2
E12000005,West Midlands,region,11/03/2022,77.4,72.3,55.2
E12000005,West Midlands,region,10/03/2022,77.4,72.3,55.2
E12000005,West Midlands,region,09/03/2022,77.4,72.2,55.1
E12000005,West Midlands,region,08/03/2022,77.4,72.2,55.1
E12000005,West Midlands,region,07/03/2022,77.4,72.2,55.1
E12000005,West Midlands,region,06/03/2022,77.3,72.2,55.1
E12000005,West Midlands,region,05/03/2022,77.3,72.2,55.1
E12000005,West Midlands,region,04/03/2022,77.3,72.1,55
E12000005,West Midlands,region,03/03/2022,77.3,72.1,55
E12000005,West Midlands,region,02/03/2022,77.3,72.1,55
E12000005,West Midlands,region,01/03/2022,77.3,72,55
E12000005,West Midlands,region,28/02/2022,77.3,72,54.9
E12000005,West Midlands,region,27/02/2022,77.3,72,54.9
E12000005,West Midlands,region,26/02/2022,77.3,72,54.9
E12000005,West Midlands,region,25/02/2022,77.3,71.9,54.9
E12000005,West Midlands,region,24/02/2022,77.3,71.9,54.8
E12000005,West Midlands,region,23/02/2022,77.2,71.9,54.8
E12000005,West Midlands,region,22/02/2022,77.2,71.9,54.8
E12000005,West Midlands,region,21/02/2022,77.2,71.8,54.7
E12000005,West Midlands,region,20/02/2022,77.2,71.8,54.7
E12000005,West Midlands,region,19/02/2022,77.2,71.8,54.7
E12000005,West Midlands,region,18/02/2022,77.2,71.8,54.7
E12000005,West Midlands,region,17/02/2022,77.2,71.7,54.6
E12000005,West Midlands,region,16/02/2022,77.2,71.7,54.6
E12000005,West Midlands,region,15/02/2022,77.1,71.7,54.6
E12000005,West Midlands,region,14/02/2022,77.1,71.6,54.5
E12000005,West Midlands,region,13/02/2022,77.1,71.6,54.5
E12000005,West Midlands,region,12/02/2022,77.1,71.6,54.5
E12000005,West Midlands,region,11/02/2022,77.1,71.5,54.4
E12000005,West Midlands,region,10/02/2022,77.1,71.5,54.4
E12000005,West Midlands,region,09/02/2022,77.1,71.5,54.4
E12000005,West Midlands,region,08/02/2022,77,71.4,54.3
E12000005,West Midlands,region,07/02/2022,77,71.4,54.3
E12000005,West Midlands,region,06/02/2022,77,71.3,54.3
E12000005,West Midlands,region,05/02/2022,77,71.3,54.2
E12000005,West Midlands,region,04/02/2022,77,71.3,54.2
E12000005,West Midlands,region,03/02/2022,77,71.2,54.2
E12000005,West Midlands,region,02/02/2022,77,71.2,54.1
E12000005,West Midlands,region,01/02/2022,76.9,71.1,54.1
E12000005,West Midlands,region,31/01/2022,76.9,71.1,54
E12000005,West Midlands,region,30/01/2022,76.9,71,54
E12000005,West Midlands,region,29/01/2022,76.9,71,54
E12000005,West Midlands,region,28/01/2022,76.8,70.9,53.9
E12000005,West Midlands,region,27/01/2022,76.8,70.9,53.8
E12000005,West Midlands,region,26/01/2022,76.8,70.8,53.8
E12000005,West Midlands,region,25/01/2022,76.8,70.8,53.7
E12000005,West Midlands,region,24/01/2022,76.7,70.7,53.7
E12000005,West Midlands,region,23/01/2022,76.7,70.7,53.6
E12000005,West Midlands,region,22/01/2022,76.7,70.7,53.6
E12000005,West Midlands,region,21/01/2022,76.7,70.6,53.5
E12000005,West Midlands,region,20/01/2022,76.6,70.5,53.4
E12000005,West Midlands,region,19/01/2022,76.6,70.5,53.3
E12000005,West Midlands,region,18/01/2022,76.6,70.5,53.3
E12000005,West Midlands,region,17/01/2022,76.6,70.4,53.2
E12000005,West Midlands,region,16/01/2022,76.5,70.4,53.1
E12000005,West Midlands,region,15/01/2022,76.5,70.3,53.1
E12000005,West Midlands,region,14/01/2022,76.5,70.3,52.9
E12000005,West Midlands,region,13/01/2022,76.4,70.2,52.8
E12000005,West Midlands,region,12/01/2022,76.4,70.2,52.7
E12000005,West Midlands,region,11/01/2022,76.4,70.1,52.6
E12000005,West Midlands,region,10/01/2022,76.3,70.1,52.5
E12000005,West Midlands,region,09/01/2022,76.3,70.1,52.3
E12000005,West Midlands,region,08/01/2022,76.3,70,52.2
E12000005,West Midlands,region,07/01/2022,76.2,70,51.9
E12000005,West Midlands,region,06/01/2022,76.2,69.9,51.6
E12000005,West Midlands,region,05/01/2022,76.2,69.9,51.3
E12000005,West Midlands,region,04/01/2022,76.1,69.8,51.1
E12000005,West Midlands,region,03/01/2022,76.1,69.8,50.8
E12000005,West Midlands,region,02/01/2022,76.1,69.7,50.6
E12000005,West Midlands,region,01/01/2022,76,69.7,50.4
E12000005,West Midlands,region,31/12/2021,76,69.7,50.4
E12000005,West Midlands,region,30/12/2021,76,69.7,50.2
E12000005,West Midlands,region,29/12/2021,76,69.6,49.8
E12000005,West Midlands,region,28/12/2021,75.9,69.5,49.3
E12000005,West Midlands,region,27/12/2021,75.9,69.5,48.9
E12000005,West Midlands,region,26/12/2021,75.8,69.5,48.6
E12000005,West Midlands,region,25/12/2021,75.8,69.5,48.6
E12000005,West Midlands,region,24/12/2021,75.8,69.5,48.6
E12000005,West Midlands,region,23/12/2021,75.8,69.4,48.4
E12000005,West Midlands,region,22/12/2021,75.8,69.4,47.8
E12000005,West Midlands,region,21/12/2021,75.7,69.3,46.9
E12000005,West Midlands,region,20/12/2021,75.6,69.2,45.7
E12000005,West Midlands,region,19/12/2021,75.6,69.1,44.5
E12000005,West Midlands,region,18/12/2021,75.5,69.1,43.4
E12000005,West Midlands,region,17/12/2021,75.5,69,41.9
E12000005,West Midlands,region,16/12/2021,75.4,68.9,40.6
E12000005,West Midlands,region,15/12/2021,75.3,68.8,39.1
E12000005,West Midlands,region,14/12/2021,75.3,68.8,37.9
E12000005,West Midlands,region,13/12/2021,75.3,68.7,36.9
E12000005,West Midlands,region,12/12/2021,75.2,68.7,36
E12000005,West Midlands,region,11/12/2021,75.2,68.6,35.4
E12000005,West Midlands,region,10/12/2021,75.1,68.5,34.5
E12000005,West Midlands,region,09/12/2021,75.1,68.5,33.8
E12000005,West Midlands,region,08/12/2021,75.1,68.4,33.1
E12000005,West Midlands,region,07/12/2021,75,68.4,32.5
E12000005,West Midlands,region,06/12/2021,75,68.3,32
E12000005,West Midlands,region,05/12/2021,75,68.3,31.5
E12000005,West Midlands,region,04/12/2021,75,68.3,31.1
E12000005,West Midlands,region,03/12/2021,74.9,68.2,30.4
E12000005,West Midlands,region,02/12/2021,74.9,68.1,29.8
E12000005,West Midlands,region,01/12/2021,74.8,68.1,29.2
E12000005,West Midlands,region,30/11/2021,74.8,68,28.6
E12000005,West Midlands,region,29/11/2021,74.8,68,28
E12000005,West Midlands,region,28/11/2021,74.7,67.9,27.5
E12000005,West Midlands,region,27/11/2021,74.7,67.9,27.1
E12000005,West Midlands,region,26/11/2021,74.7,67.8,26.2
E12000005,West Midlands,region,25/11/2021,74.6,67.8,25.6
E12000005,West Midlands,region,24/11/2021,74.6,67.7,25
E12000005,West Midlands,region,23/11/2021,74.5,67.7,24.4
E12000005,West Midlands,region,22/11/2021,74.5,67.7,23.8
E12000005,West Midlands,region,21/11/2021,74.5,67.6,23.4
E12000005,West Midlands,region,20/11/2021,74.4,67.6,23
E12000005,West Midlands,region,19/11/2021,74.4,67.6,22.2
E12000005,West Midlands,region,18/11/2021,74.3,67.5,21.7
E12000005,West Midlands,region,17/11/2021,74.3,67.5,21
E12000005,West Midlands,region,16/11/2021,74.3,67.5,20.5
E12000005,West Midlands,region,15/11/2021,74.2,67.4,20
