areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByPublishDate,newVirusTestsByPublishDate
E12000005,West Midlands,region,24/10/2022,0,0,5753
E12000005,West Midlands,region,23/10/2022,0,0,16955
E12000005,West Midlands,region,22/10/2022,0,0,4523
E12000005,West Midlands,region,21/10/2022,0,0,5406
E12000005,West Midlands,region,20/10/2022,5263,114,7268
E12000005,West Midlands,region,19/10/2022,0,0,6486
E12000005,West Midlands,region,18/10/2022,0,0,6668
E12000005,West Midlands,region,17/10/2022,0,0,18975
E12000005,West Midlands,region,16/10/2022,0,0,4767
E12000005,West Midlands,region,15/10/2022,0,0,5014
E12000005,West Midlands,region,14/10/2022,0,0,6480
E12000005,West Midlands,region,13/10/2022,6210,78,7205
E12000005,West Midlands,region,12/10/2022,0,0,7272
E12000005,West Midlands,region,11/10/2022,0,0,7472
E12000005,West Midlands,region,10/10/2022,0,0,19782
E12000005,West Midlands,region,09/10/2022,0,0,5354
E12000005,West Midlands,region,08/10/2022,0,0,5502
E12000005,West Midlands,region,07/10/2022,0,0,6732
E12000005,West Midlands,region,06/10/2022,6262,70,7603
E12000005,West Midlands,region,05/10/2022,0,0,6820
E12000005,West Midlands,region,04/10/2022,0,0,7086
E12000005,West Midlands,region,03/10/2022,0,0,22822
E12000005,West Midlands,region,02/10/2022,0,0,4673
E12000005,West Midlands,region,01/10/2022,0,0,5033
E12000005,West Midlands,region,30/09/2022,0,0,5457
E12000005,West Midlands,region,29/09/2022,4929,54,6031
E12000005,West Midlands,region,28/09/2022,0,0,5622
E12000005,West Midlands,region,27/09/2022,0,0,6026
E12000005,West Midlands,region,26/09/2022,0,0,19535
E12000005,West Midlands,region,25/09/2022,0,0,4225
E12000005,West Midlands,region,24/09/2022,0,0,4419
E12000005,West Midlands,region,23/09/2022,0,0,5117
E12000005,West Midlands,region,22/09/2022,3372,50,5574
E12000005,West Midlands,region,21/09/2022,0,0,5411
E12000005,West Midlands,region,20/09/2022,0,0,5726
E12000005,West Midlands,region,19/09/2022,0,0,20086
E12000005,West Midlands,region,18/09/2022,0,0,3286
E12000005,West Midlands,region,17/09/2022,0,0,3427
E12000005,West Midlands,region,16/09/2022,0,0,5051
E12000005,West Midlands,region,15/09/2022,2928,52,5063
E12000005,West Midlands,region,14/09/2022,0,0,5691
E12000005,West Midlands,region,13/09/2022,0,0,5029
E12000005,West Midlands,region,12/09/2022,0,0,31408
E12000005,West Midlands,region,11/09/2022,0,0,3607
E12000005,West Midlands,region,10/09/2022,0,0,3269
E12000005,West Midlands,region,09/09/2022,0,0,5158
E12000005,West Midlands,region,08/09/2022,3082,96,5876
E12000005,West Midlands,region,07/09/2022,0,0,5374
E12000005,West Midlands,region,06/09/2022,0,0,6468
E12000005,West Midlands,region,05/09/2022,0,0,38807
E12000005,West Midlands,region,04/09/2022,0,0,4756
E12000005,West Midlands,region,03/09/2022,0,0,5041
E12000005,West Midlands,region,02/09/2022,0,0,6337
E12000005,West Midlands,region,01/09/2022,0,0,8005
E12000005,West Midlands,region,31/08/2022,2650,60,8868
E12000005,West Midlands,region,30/08/2022,0,0,11452
E12000005,West Midlands,region,29/08/2022,0,0,40217
E12000005,West Midlands,region,28/08/2022,0,0,5756
E12000005,West Midlands,region,27/08/2022,0,0,6610
E12000005,West Midlands,region,26/08/2022,0,0,9676
E12000005,West Midlands,region,25/08/2022,0,0,13617
E12000005,West Midlands,region,24/08/2022,3036,98,11455
E12000005,West Midlands,region,23/08/2022,0,0,10857
E12000005,West Midlands,region,22/08/2022,0,0,47823
E12000005,West Midlands,region,21/08/2022,0,0,7733
E12000005,West Midlands,region,20/08/2022,0,0,8527
E12000005,West Midlands,region,19/08/2022,0,0,11197
E12000005,West Midlands,region,18/08/2022,0,0,13610
E12000005,West Midlands,region,17/08/2022,3857,122,12132
E12000005,West Midlands,region,16/08/2022,0,0,13798
E12000005,West Midlands,region,15/08/2022,0,0,51084
E12000005,West Midlands,region,14/08/2022,0,0,7870
E12000005,West Midlands,region,13/08/2022,0,0,7907
E12000005,West Midlands,region,12/08/2022,0,0,13075
E12000005,West Midlands,region,11/08/2022,0,0,14638
E12000005,West Midlands,region,10/08/2022,5031,121,12554
E12000005,West Midlands,region,09/08/2022,0,0,14526
E12000005,West Midlands,region,08/08/2022,0,0,54224
E12000005,West Midlands,region,07/08/2022,0,0,8782
E12000005,West Midlands,region,06/08/2022,0,0,9321
E12000005,West Midlands,region,05/08/2022,0,0,13616
E12000005,West Midlands,region,04/08/2022,0,0,15713
E12000005,West Midlands,region,03/08/2022,5857,135,14660
E12000005,West Midlands,region,02/08/2022,0,0,15892
E12000005,West Midlands,region,01/08/2022,0,0,59212
E12000005,West Midlands,region,31/07/2022,0,0,10314
E12000005,West Midlands,region,30/07/2022,0,0,10495
E12000005,West Midlands,region,29/07/2022,0,0,15278
E12000005,West Midlands,region,28/07/2022,0,0,17880
E12000005,West Midlands,region,27/07/2022,8558,151,16306
E12000005,West Midlands,region,26/07/2022,0,0,18206
E12000005,West Midlands,region,25/07/2022,0,0,70855
E12000005,West Midlands,region,24/07/2022,0,0,12239
E12000005,West Midlands,region,23/07/2022,0,0,12134
E12000005,West Midlands,region,22/07/2022,0,0,17669
E12000005,West Midlands,region,21/07/2022,0,0,20127
E12000005,West Midlands,region,20/07/2022,12669,142,19101
E12000005,West Midlands,region,19/07/2022,0,0,18562
E12000005,West Midlands,region,18/07/2022,0,0,74533
E12000005,West Midlands,region,17/07/2022,0,0,13977
E12000005,West Midlands,region,16/07/2022,0,0,14980
E12000005,West Midlands,region,15/07/2022,0,0,21070
E12000005,West Midlands,region,14/07/2022,0,0,23991
E12000005,West Midlands,region,13/07/2022,16409,109,20108
E12000005,West Midlands,region,12/07/2022,0,0,20451
E12000005,West Midlands,region,11/07/2022,0,0,56761
E12000005,West Midlands,region,10/07/2022,0,0,15172
E12000005,West Midlands,region,09/07/2022,0,0,14207
E12000005,West Midlands,region,08/07/2022,0,0,23392
E12000005,West Midlands,region,07/07/2022,0,0,20657
E12000005,West Midlands,region,06/07/2022,10856,26,22824
E12000005,West Midlands,region,05/07/2022,0,0,21424
E12000005,West Midlands,region,04/07/2022,0,0,69672
E12000005,West Midlands,region,03/07/2022,0,0,14838
E12000005,West Midlands,region,02/07/2022,0,0,13921
E12000005,West Midlands,region,01/07/2022,1892,15,19081
E12000005,West Midlands,region,30/06/2022,1971,7,20055
E12000005,West Midlands,region,29/06/2022,1869,16,17879
E12000005,West Midlands,region,28/06/2022,2040,5,18899
E12000005,West Midlands,region,27/06/2022,4010,8,65939
E12000005,West Midlands,region,26/06/2022,0,0,12682
E12000005,West Midlands,region,25/06/2022,0,0,11395
E12000005,West Midlands,region,24/06/2022,1569,16,16086
E12000005,West Midlands,region,23/06/2022,1537,6,18430
E12000005,West Midlands,region,22/06/2022,1742,3,15683
E12000005,West Midlands,region,21/06/2022,1554,7,16701
E12000005,West Midlands,region,20/06/2022,3376,14,60399
E12000005,West Midlands,region,19/06/2022,0,0,12230
E12000005,West Midlands,region,18/06/2022,0,0,10921
E12000005,West Midlands,region,17/06/2022,992,5,13778
E12000005,West Midlands,region,16/06/2022,1146,4,16848
E12000005,West Midlands,region,15/06/2022,1261,4,14816
E12000005,West Midlands,region,14/06/2022,1007,5,15956
E12000005,West Midlands,region,13/06/2022,2266,8,71871
E12000005,West Midlands,region,12/06/2022,0,0,10038
E12000005,West Midlands,region,11/06/2022,0,0,9454
E12000005,West Midlands,region,10/06/2022,756,3,14396
E12000005,West Midlands,region,09/06/2022,796,6,16439
E12000005,West Midlands,region,08/06/2022,749,6,14317
E12000005,West Midlands,region,07/06/2022,854,17,14610
E12000005,West Midlands,region,06/06/2022,2339,2,56283
E12000005,West Midlands,region,05/06/2022,0,0,9989
E12000005,West Midlands,region,04/06/2022,0,0,8384
E12000005,West Midlands,region,03/06/2022,0,0,10557
E12000005,West Midlands,region,02/06/2022,0,0,12111
E12000005,West Midlands,region,01/06/2022,477,17,12493
E12000005,West Midlands,region,31/05/2022,459,9,14168
E12000005,West Midlands,region,30/05/2022,1036,11,53397
E12000005,West Midlands,region,29/05/2022,0,0,10004
E12000005,West Midlands,region,28/05/2022,0,0,9292
E12000005,West Midlands,region,27/05/2022,426,6,14525
E12000005,West Midlands,region,26/05/2022,436,4,17348
E12000005,West Midlands,region,25/05/2022,474,12,15555
E12000005,West Midlands,region,24/05/2022,557,18,61518
E12000005,West Midlands,region,23/05/2022,1349,7,21660
E12000005,West Midlands,region,22/05/2022,0,0,11464
E12000005,West Midlands,region,21/05/2022,0,0,10394
E12000005,West Midlands,region,20/05/2022,556,10,15790
E12000005,West Midlands,region,19/05/2022,621,10,17717
E12000005,West Midlands,region,18/05/2022,684,21,46002
E12000005,West Midlands,region,17/05/2022,794,20,18510
E12000005,West Midlands,region,16/05/2022,1470,22,24351
E12000005,West Midlands,region,15/05/2022,0,0,12718
E12000005,West Midlands,region,14/05/2022,0,0,11730
E12000005,West Midlands,region,13/05/2022,628,18,32309
E12000005,West Midlands,region,12/05/2022,1036,15,21304
E12000005,West Midlands,region,11/05/2022,745,24,23519
E12000005,West Midlands,region,10/05/2022,801,24,52848
E12000005,West Midlands,region,09/05/2022,1873,14,25793
E12000005,West Midlands,region,08/05/2022,0,0,14666
E12000005,West Midlands,region,07/05/2022,0,0,13296
E12000005,West Midlands,region,06/05/2022,816,25,32708
E12000005,West Midlands,region,05/05/2022,881,51,23602
E12000005,West Midlands,region,04/05/2022,1315,32,22385
E12000005,West Midlands,region,03/05/2022,2571,39,55972
E12000005,West Midlands,region,02/05/2022,0,0,21205
E12000005,West Midlands,region,01/05/2022,0,0,14494
E12000005,West Midlands,region,30/04/2022,0,0,15330
E12000005,West Midlands,region,29/04/2022,854,22,23130
E12000005,West Midlands,region,28/04/2022,1046,23,43231
E12000005,West Midlands,region,27/04/2022,2484,43,25379
E12000005,West Midlands,region,26/04/2022,0,44,73176
E12000005,West Midlands,region,25/04/2022,3558,35,33015
E12000005,West Midlands,region,24/04/2022,0,0,20181
E12000005,West Midlands,region,23/04/2022,0,0,19198
E12000005,West Midlands,region,22/04/2022,1550,25,27121
E12000005,West Midlands,region,21/04/2022,1774,68,30342
E12000005,West Midlands,region,20/04/2022,1984,53,30498
E12000005,West Midlands,region,19/04/2022,9522,42,32798
E12000005,West Midlands,region,18/04/2022,0,0,70910
E12000005,West Midlands,region,17/04/2022,0,0,21053
E12000005,West Midlands,region,16/04/2022,0,0,21233
E12000005,West Midlands,region,15/04/2022,0,0,26603
E12000005,West Midlands,region,14/04/2022,2814,50,55634
E12000005,West Midlands,region,13/04/2022,3104,52,37294
E12000005,West Midlands,region,12/04/2022,3189,31,37958
E12000005,West Midlands,region,11/04/2022,7513,33,74575
E12000005,West Midlands,region,10/04/2022,0,0,28215
E12000005,West Midlands,region,09/04/2022,0,0,28548
E12000005,West Midlands,region,08/04/2022,3404,34,39316
E12000005,West Midlands,region,07/04/2022,4163,19,63751
E12000005,West Midlands,region,06/04/2022,4253,246,50247
E12000005,West Midlands,region,05/04/2022,4364,43,49159
E12000005,West Midlands,region,04/04/2022,12492,8,95027
E12000005,West Midlands,region,03/04/2022,0,0,42712
E12000005,West Midlands,region,02/04/2022,0,0,37059
E12000005,West Midlands,region,01/04/2022,5724,12,53015
E12000005,West Midlands,region,31/03/2022,6271,18,81625
E12000005,West Midlands,region,30/03/2022,6839,16,66102
E12000005,West Midlands,region,29/03/2022,6351,33,65277
E12000005,West Midlands,region,28/03/2022,17711,20,96980
E12000005,West Midlands,region,27/03/2022,0,0,53401
E12000005,West Midlands,region,26/03/2022,0,0,48160
E12000005,West Midlands,region,25/03/2022,5827,10,59790
E12000005,West Midlands,region,24/03/2022,7053,5,90561
E12000005,West Midlands,region,23/03/2022,8030,21,69299
E12000005,West Midlands,region,22/03/2022,6526,26,69795
E12000005,West Midlands,region,21/03/2022,16666,9,116200
E12000005,West Midlands,region,20/03/2022,0,0,51216
E12000005,West Midlands,region,19/03/2022,0,0,46996
E12000005,West Midlands,region,18/03/2022,5690,17,60480
E12000005,West Midlands,region,17/03/2022,6045,11,88103
E12000005,West Midlands,region,16/03/2022,6136,18,68596
E12000005,West Midlands,region,15/03/2022,5199,22,62438
E12000005,West Midlands,region,14/03/2022,12725,15,103299
E12000005,West Midlands,region,13/03/2022,0,0,49279
E12000005,West Midlands,region,12/03/2022,0,0,43126
E12000005,West Midlands,region,11/03/2022,4411,9,55547
E12000005,West Midlands,region,10/03/2022,3769,8,83066
E12000005,West Midlands,region,09/03/2022,4292,11,59892
E12000005,West Midlands,region,08/03/2022,3189,28,99084
E12000005,West Midlands,region,07/03/2022,7318,9,61376
E12000005,West Midlands,region,06/03/2022,0,0,44145
E12000005,West Midlands,region,05/03/2022,0,0,39098
E12000005,West Midlands,region,04/03/2022,2439,7,50069
E12000005,West Midlands,region,03/03/2022,2595,23,78742
E12000005,West Midlands,region,02/03/2022,2633,5,60060
E12000005,West Midlands,region,01/03/2022,2222,22,55048
E12000005,West Midlands,region,28/02/2022,5168,16,118583
E12000005,West Midlands,region,27/02/2022,0,0,46578
E12000005,West Midlands,region,26/02/2022,0,0,38991
E12000005,West Midlands,region,25/02/2022,1957,10,49598
E12000005,West Midlands,region,24/02/2022,2313,12,87928
E12000005,West Midlands,region,23/02/2022,2445,16,63377
E12000005,West Midlands,region,22/02/2022,2319,16,60338
E12000005,West Midlands,region,21/02/2022,2071,2,115052
E12000005,West Midlands,region,20/02/2022,2167,11,54351
E12000005,West Midlands,region,19/02/2022,2474,19,50602
E12000005,West Midlands,region,18/02/2022,3335,18,63861
E12000005,West Midlands,region,17/02/2022,3473,14,118920
E12000005,West Midlands,region,16/02/2022,3845,8,88218
E12000005,West Midlands,region,15/02/2022,3341,29,75634
E12000005,West Midlands,region,14/02/2022,2932,2,139425
E12000005,West Midlands,region,13/02/2022,2733,9,74058
E12000005,West Midlands,region,12/02/2022,3586,13,60274
E12000005,West Midlands,region,11/02/2022,4079,16,86064
E12000005,West Midlands,region,10/02/2022,4383,19,127849
E12000005,West Midlands,region,09/02/2022,5533,28,100334
E12000005,West Midlands,region,08/02/2022,5288,41,95181
E12000005,West Midlands,region,07/02/2022,4345,7,172968
E12000005,West Midlands,region,06/02/2022,4743,4,89728
E12000005,West Midlands,region,05/02/2022,5625,30,74645
E12000005,West Midlands,region,04/02/2022,7219,30,100873
E12000005,West Midlands,region,03/02/2022,7190,32,136113
E12000005,West Midlands,region,02/02/2022,8085,53,117551
E12000005,West Midlands,region,01/02/2022,10300,139,110354
E12000005,West Midlands,region,31/01/2022,93803,7,172150
E12000005,West Midlands,region,30/01/2022,5703,9,105306
E12000005,West Midlands,region,29/01/2022,7957,36,86393
E12000005,West Midlands,region,28/01/2022,7950,24,120506
E12000005,West Midlands,region,27/01/2022,9177,33,160651
E12000005,West Midlands,region,26/01/2022,9473,30,138764
E12000005,West Midlands,region,25/01/2022,9051,50,117077
E12000005,West Midlands,region,24/01/2022,8617,3,197472
E12000005,West Midlands,region,23/01/2022,7857,8,119281
E12000005,West Midlands,region,22/01/2022,8042,32,102454
E12000005,West Midlands,region,21/01/2022,9799,29,121863
E12000005,West Midlands,region,20/01/2022,11032,28,177026
E12000005,West Midlands,region,19/01/2022,11070,42,153672
E12000005,West Midlands,region,18/01/2022,10102,41,129740
E12000005,West Midlands,region,17/01/2022,9137,5,139155
E12000005,West Midlands,region,16/01/2022,7383,11,292568
E12000005,West Midlands,region,15/01/2022,8626,22,5766
E12000005,West Midlands,region,14/01/2022,11049,18,124394
E12000005,West Midlands,region,13/01/2022,10593,26,142461
E12000005,West Midlands,region,12/01/2022,14814,35,218052
E12000005,West Midlands,region,11/01/2022,11792,44,143585
E12000005,West Midlands,region,10/01/2022,12842,7,217767
E12000005,West Midlands,region,09/01/2022,14560,13,156731
E12000005,West Midlands,region,08/01/2022,13367,31,176436
E12000005,West Midlands,region,07/01/2022,16384,16,160391
E12000005,West Midlands,region,06/01/2022,18305,19,900472
E12000005,West Midlands,region,05/01/2022,18016,23,402
E12000005,West Midlands,region,04/01/2022,13520,6,455418
E12000005,West Midlands,region,03/01/2022,14259,4,47
E12000005,West Midlands,region,02/01/2022,11388,9,113
E12000005,West Midlands,region,01/01/2022,16221,11,110
E12000005,West Midlands,region,31/12/2021,15250,12,278842
E12000005,West Midlands,region,30/12/2021,16067,30,865
E12000005,West Midlands,region,29/12/2021,12827,4,257938
E12000005,West Midlands,region,28/12/2021,11702,2,414337
E12000005,West Midlands,region,27/12/2021,7461,16,41
E12000005,West Midlands,region,26/12/2021,8968,0,72
E12000005,West Midlands,region,25/12/2021,9786,0,287
E12000005,West Midlands,region,24/12/2021,6799,10,785
E12000005,West Midlands,region,23/12/2021,9921,19,310301
E12000005,West Midlands,region,22/12/2021,6924,16,274869
E12000005,West Midlands,region,21/12/2021,6416,12,884
E12000005,West Midlands,region,20/12/2021,4654,3,930
E12000005,West Midlands,region,19/12/2021,4309,5,427637
E12000005,West Midlands,region,18/12/2021,5543,16,183
E12000005,West Midlands,region,17/12/2021,5126,12,635
E12000005,West Midlands,region,16/12/2021,5141,11,311815
E12000005,West Midlands,region,15/12/2021,5668,13,3599
E12000005,West Midlands,region,14/12/2021,4786,8,249961
E12000005,West Midlands,region,13/12/2021,1964,5,336297
E12000005,West Midlands,region,12/12/2021,2801,4,28
E12000005,West Midlands,region,11/12/2021,4694,20,80
E12000005,West Midlands,region,10/12/2021,4755,9,234553
E12000005,West Midlands,region,09/12/2021,3439,11,224598
E12000005,West Midlands,region,08/12/2021,4103,18,217
E12000005,West Midlands,region,07/12/2021,3188,14,637
E12000005,West Midlands,region,06/12/2021,4183,7,302303
E12000005,West Midlands,region,05/12/2021,3438,5,33
E12000005,West Midlands,region,04/12/2021,3513,9,572
E12000005,West Midlands,region,03/12/2021,4099,13,214227
E12000005,West Midlands,region,02/12/2021,3791,15,68
E12000005,West Midlands,region,01/12/2021,3585,10,740
E12000005,West Midlands,region,30/11/2021,2922,14,
E12000005,West Midlands,region,29/11/2021,2943,4,
E12000005,West Midlands,region,28/11/2021,3168,9,
E12000005,West Midlands,region,27/11/2021,3392,13,
E12000005,West Midlands,region,26/11/2021,3964,22,
E12000005,West Midlands,region,25/11/2021,3905,8,
E12000005,West Midlands,region,24/11/2021,3345,17,
E12000005,West Midlands,region,23/11/2021,3807,16,
E12000005,West Midlands,region,22/11/2021,3727,9,
E12000005,West Midlands,region,21/11/2021,3234,4,
E12000005,West Midlands,region,20/11/2021,3499,12,
E12000005,West Midlands,region,19/11/2021,3613,8,
E12000005,West Midlands,region,18/11/2021,4455,16,
E12000005,West Midlands,region,17/11/2021,3086,14,
E12000005,West Midlands,region,16/11/2021,3088,21,
E12000005,West Midlands,region,15/11/2021,3270,5,
E12000005,West Midlands,region,14/11/2021,2441,6,
E12000005,West Midlands,region,13/11/2021,3392,20,
E12000005,West Midlands,region,12/11/2021,3100,12,
E12000005,West Midlands,region,11/11/2021,3181,21,
E12000005,West Midlands,region,10/11/2021,3233,14,
E12000005,West Midlands,region,09/11/2021,3114,24,
E12000005,West Midlands,region,08/11/2021,2460,6,
E12000005,West Midlands,region,07/11/2021,2388,9,
E12000005,West Midlands,region,06/11/2021,2785,14,
E12000005,West Midlands,region,05/11/2021,2839,21,
E12000005,West Midlands,region,04/11/2021,3001,12,
E12000005,West Midlands,region,03/11/2021,3653,18,
E12000005,West Midlands,region,02/11/2021,2724,27,
E12000005,West Midlands,region,01/11/2021,3137,2,
E12000005,West Midlands,region,31/10/2021,3381,9,
E12000005,West Midlands,region,30/10/2021,3370,16,
E12000005,West Midlands,region,29/10/2021,3699,14,
E12000005,West Midlands,region,28/10/2021,3046,16,
E12000005,West Midlands,region,27/10/2021,3817,17,
E12000005,West Midlands,region,26/10/2021,3038,23,
E12000005,West Midlands,region,25/10/2021,3465,4,
E12000005,West Midlands,region,24/10/2021,2838,7,
E12000005,West Midlands,region,23/10/2021,3698,8,
E12000005,West Midlands,region,22/10/2021,4295,17,
E12000005,West Midlands,region,21/10/2021,4897,8,
E12000005,West Midlands,region,20/10/2021,4255,13,
E12000005,West Midlands,region,19/10/2021,3551,23,
E12000005,West Midlands,region,18/10/2021,4206,7,
E12000005,West Midlands,region,17/10/2021,3864,6,
E12000005,West Midlands,region,16/10/2021,4565,14,
E12000005,West Midlands,region,15/10/2021,4009,8,
E12000005,West Midlands,region,14/10/2021,3605,13,
E12000005,West Midlands,region,13/10/2021,3872,11,
E12000005,West Midlands,region,12/10/2021,3958,17,
E12000005,West Midlands,region,11/10/2021,3372,3,
E12000005,West Midlands,region,10/10/2021,3221,8,
E12000005,West Midlands,region,09/10/2021,3885,15,
E12000005,West Midlands,region,08/10/2021,3798,12,
E12000005,West Midlands,region,07/10/2021,3563,6,
E12000005,West Midlands,region,06/10/2021,3981,12,
E12000005,West Midlands,region,05/10/2021,3103,16,
E12000005,West Midlands,region,04/10/2021,3514,2,
E12000005,West Midlands,region,03/10/2021,3288,4,
E12000005,West Midlands,region,02/10/2021,3416,11,
E12000005,West Midlands,region,01/10/2021,4203,5,
E12000005,West Midlands,region,30/09/2021,3481,14,
E12000005,West Midlands,region,29/09/2021,3016,10,
E12000005,West Midlands,region,28/09/2021,3590,16,
E12000005,West Midlands,region,27/09/2021,3619,5,
E12000005,West Midlands,region,26/09/2021,3324,5,
E12000005,West Midlands,region,25/09/2021,3534,15,
E12000005,West Midlands,region,24/09/2021,3954,14,
E12000005,West Midlands,region,23/09/2021,2979,19,
E12000005,West Midlands,region,22/09/2021,3549,9,
E12000005,West Midlands,region,21/09/2021,3288,16,
E12000005,West Midlands,region,20/09/2021,3090,5,
E12000005,West Midlands,region,19/09/2021,2741,8,
E12000005,West Midlands,region,18/09/2021,2969,12,
E12000005,West Midlands,region,17/09/2021,2836,15,
E12000005,West Midlands,region,16/09/2021,2885,18,
E12000005,West Midlands,region,15/09/2021,2427,18,
E12000005,West Midlands,region,14/09/2021,2454,23,
E12000005,West Midlands,region,13/09/2021,2472,7,
E12000005,West Midlands,region,12/09/2021,2236,10,
E12000005,West Midlands,region,11/09/2021,2770,14,
E12000005,West Midlands,region,10/09/2021,3005,18,
E12000005,West Midlands,region,09/09/2021,3299,21,
E12000005,West Midlands,region,08/09/2021,3061,14,
E12000005,West Midlands,region,07/09/2021,3115,20,
E12000005,West Midlands,region,06/09/2021,2902,5,
E12000005,West Midlands,region,05/09/2021,2653,4,
E12000005,West Midlands,region,04/09/2021,2953,13,
E12000005,West Midlands,region,03/09/2021,3937,20,
E12000005,West Midlands,region,02/09/2021,2740,14,
E12000005,West Midlands,region,01/09/2021,2748,31,
E12000005,West Midlands,region,31/08/2021,2332,4,
E12000005,West Midlands,region,30/08/2021,2465,7,
E12000005,West Midlands,region,29/08/2021,2527,16,
E12000005,West Midlands,region,28/08/2021,2396,15,
E12000005,West Midlands,region,27/08/2021,3174,7,
E12000005,West Midlands,region,26/08/2021,3237,13,
E12000005,West Midlands,region,25/08/2021,2694,21,
E12000005,West Midlands,region,24/08/2021,2494,17,
E12000005,West Midlands,region,23/08/2021,2505,3,
E12000005,West Midlands,region,22/08/2021,2921,5,
E12000005,West Midlands,region,21/08/2021,2857,12,
E12000005,West Midlands,region,20/08/2021,2790,11,
E12000005,West Midlands,region,19/08/2021,3114,10,
E12000005,West Midlands,region,18/08/2021,3106,11,
E12000005,West Midlands,region,17/08/2021,2355,21,
E12000005,West Midlands,region,16/08/2021,2470,4,
E12000005,West Midlands,region,15/08/2021,2421,10,
E12000005,West Midlands,region,14/08/2021,2749,15,
E12000005,West Midlands,region,13/08/2021,3111,12,
E12000005,West Midlands,region,12/08/2021,2637,9,
E12000005,West Midlands,region,11/08/2021,2958,11,
E12000005,West Midlands,region,10/08/2021,2113,5,
E12000005,West Midlands,region,09/08/2021,2173,5,
E12000005,West Midlands,region,08/08/2021,2793,3,
E12000005,West Midlands,region,07/08/2021,2585,7,
E12000005,West Midlands,region,06/08/2021,2554,7,
E12000005,West Midlands,region,05/08/2021,2440,8,
E12000005,West Midlands,region,04/08/2021,2590,8,
E12000005,West Midlands,region,03/08/2021,1895,22,
E12000005,West Midlands,region,02/08/2021,1861,3,
E12000005,West Midlands,region,01/08/2021,1921,8,
E12000005,West Midlands,region,31/07/2021,2203,7,
E12000005,West Midlands,region,30/07/2021,2420,5,
E12000005,West Midlands,region,29/07/2021,2568,7,
E12000005,West Midlands,region,28/07/2021,2468,4,
E12000005,West Midlands,region,27/07/2021,2047,15,
E12000005,West Midlands,region,26/07/2021,2122,3,
E12000005,West Midlands,region,25/07/2021,2640,4,
E12000005,West Midlands,region,24/07/2021,3424,5,
E12000005,West Midlands,region,23/07/2021,3693,4,
E12000005,West Midlands,region,22/07/2021,3542,3,
E12000005,West Midlands,region,21/07/2021,4182,11,
E12000005,West Midlands,region,20/07/2021,3809,13,
E12000005,West Midlands,region,19/07/2021,3918,0,
E12000005,West Midlands,region,18/07/2021,4612,4,
E12000005,West Midlands,region,17/07/2021,5482,6,
E12000005,West Midlands,region,16/07/2021,5559,4,
E12000005,West Midlands,region,15/07/2021,5220,2,
E12000005,West Midlands,region,14/07/2021,3787,3,
E12000005,West Midlands,region,13/07/2021,3637,6,
E12000005,West Midlands,region,12/07/2021,3020,1,
E12000005,West Midlands,region,11/07/2021,2870,7,
E12000005,West Midlands,region,10/07/2021,3216,1,
E12000005,West Midlands,region,09/07/2021,3351,4,
E12000005,West Midlands,region,08/07/2021,3082,2,
E12000005,West Midlands,region,07/07/2021,2732,4,
E12000005,West Midlands,region,06/07/2021,2261,2,
E12000005,West Midlands,region,05/07/2021,2383,3,
E12000005,West Midlands,region,04/07/2021,2188,0,
E12000005,West Midlands,region,03/07/2021,2202,0,
E12000005,West Midlands,region,02/07/2021,2222,4,
E12000005,West Midlands,region,01/07/2021,2435,2,
E12000005,West Midlands,region,30/06/2021,1979,1,
E12000005,West Midlands,region,29/06/2021,1743,2,
E12000005,West Midlands,region,28/06/2021,1637,0,
E12000005,West Midlands,region,27/06/2021,1189,1,
E12000005,West Midlands,region,26/06/2021,1478,3,
E12000005,West Midlands,region,25/06/2021,1258,1,
E12000005,West Midlands,region,24/06/2021,1301,4,
E12000005,West Midlands,region,23/06/2021,1108,3,
E12000005,West Midlands,region,22/06/2021,821,2,
E12000005,West Midlands,region,21/06/2021,737,0,
E12000005,West Midlands,region,20/06/2021,639,0,
E12000005,West Midlands,region,19/06/2021,659,1,
E12000005,West Midlands,region,18/06/2021,677,1,
E12000005,West Midlands,region,17/06/2021,786,0,
E12000005,West Midlands,region,16/06/2021,514,0,
E12000005,West Midlands,region,15/06/2021,478,0,
E12000005,West Midlands,region,14/06/2021,536,1,
E12000005,West Midlands,region,13/06/2021,464,1,
E12000005,West Midlands,region,12/06/2021,423,0,
E12000005,West Midlands,region,11/06/2021,540,2,
E12000005,West Midlands,region,10/06/2021,473,0,
E12000005,West Midlands,region,09/06/2021,454,0,
E12000005,West Midlands,region,08/06/2021,400,1,
E12000005,West Midlands,region,07/06/2021,361,1,
E12000005,West Midlands,region,06/06/2021,329,0,
E12000005,West Midlands,region,05/06/2021,354,1,
E12000005,West Midlands,region,04/06/2021,370,3,
E12000005,West Midlands,region,03/06/2021,309,1,
E12000005,West Midlands,region,02/06/2021,242,4,
E12000005,West Midlands,region,01/06/2021,195,0,
E12000005,West Midlands,region,31/05/2021,217,1,
E12000005,West Midlands,region,30/05/2021,182,2,
E12000005,West Midlands,region,29/05/2021,178,3,
E12000005,West Midlands,region,28/05/2021,226,0,
E12000005,West Midlands,region,27/05/2021,196,2,
E12000005,West Midlands,region,26/05/2021,197,3,
E12000005,West Midlands,region,25/05/2021,155,1,
E12000005,West Midlands,region,24/05/2021,116,1,
