areaCode,areaName,areaType,date,newCasesByPublishDate
E12000005,West Midlands,region,13/07/2020,54
E12000005,West Midlands,region,12/07/2020,60
E12000005,West Midlands,region,11/07/2020,124
E12000005,West Midlands,region,10/07/2020,56
E12000005,West Midlands,region,09/07/2020,61
E12000005,West Midlands,region,08/07/2020,39
E12000005,West Midlands,region,07/07/2020,37
E12000005,West Midlands,region,06/07/2020,1
E12000005,West Midlands,region,05/07/2020,66
E12000005,West Midlands,region,04/07/2020,63
E12000005,West Midlands,region,03/07/2020,29
E12000005,West Midlands,region,02/07/2020,55
E12000005,West Midlands,region,01/07/2020,8099
E12000005,West Midlands,region,30/06/2020,9
E12000005,West Midlands,region,29/06/2020,13
E12000005,West Midlands,region,28/06/2020,24
E12000005,West Midlands,region,27/06/2020,19
E12000005,West Midlands,region,26/06/2020,22
E12000005,West Midlands,region,25/06/2020,28
E12000005,West Midlands,region,24/06/2020,11
E12000005,West Midlands,region,23/06/2020,28
E12000005,West Midlands,region,22/06/2020,9
E12000005,West Midlands,region,21/06/2020,16
E12000005,West Midlands,region,20/06/2020,12
E12000005,West Midlands,region,19/06/2020,58
E12000005,West Midlands,region,18/06/2020,21
E12000005,West Midlands,region,17/06/2020,33
E12000005,West Midlands,region,16/06/2020,32
E12000005,West Midlands,region,15/06/2020,21
E12000005,West Midlands,region,14/06/2020,42
E12000005,West Midlands,region,13/06/2020,40
E12000005,West Midlands,region,12/06/2020,33
E12000005,West Midlands,region,11/06/2020,49
E12000005,West Midlands,region,10/06/2020,26
E12000005,West Midlands,region,09/06/2020,63
E12000005,West Midlands,region,08/06/2020,4
E12000005,West Midlands,region,07/06/2020,36
E12000005,West Midlands,region,06/06/2020,40
E12000005,West Midlands,region,05/06/2020,39
E12000005,West Midlands,region,04/06/2020,53
E12000005,West Midlands,region,03/06/2020,38
E12000005,West Midlands,region,02/06/2020,65
E12000005,West Midlands,region,01/06/2020,29
E12000005,West Midlands,region,31/05/2020,0
E12000005,West Midlands,region,30/05/2020,0
E12000005,West Midlands,region,29/05/2020,94
E12000005,West Midlands,region,28/05/2020,77
E12000005,West Midlands,region,27/05/2020,58
E12000005,West Midlands,region,26/05/2020,54
E12000005,West Midlands,region,25/05/2020,56
E12000005,West Midlands,region,24/05/2020,84
E12000005,West Midlands,region,23/05/2020,94
E12000005,West Midlands,region,22/05/2020,143
E12000005,West Midlands,region,21/05/2020,113
E12000005,West Midlands,region,20/05/2020,110
E12000005,West Midlands,region,19/05/2020,116
E12000005,West Midlands,region,18/05/2020,143
E12000005,West Midlands,region,17/05/2020,89
E12000005,West Midlands,region,16/05/2020,114
E12000005,West Midlands,region,15/05/2020,100
E12000005,West Midlands,region,14/05/2020,145
E12000005,West Midlands,region,13/05/2020,124
E12000005,West Midlands,region,12/05/2020,149
E12000005,West Midlands,region,11/05/2020,121
E12000005,West Midlands,region,10/05/2020,160
E12000005,West Midlands,region,09/05/2020,147
E12000005,West Midlands,region,08/05/2020,222
E12000005,West Midlands,region,07/05/2020,199
E12000005,West Midlands,region,06/05/2020,135
E12000005,West Midlands,region,05/05/2020,228
E12000005,West Midlands,region,04/05/2020,211
E12000005,West Midlands,region,03/05/2020,175
E12000005,West Midlands,region,02/05/2020,239
E12000005,West Midlands,region,01/05/2020,295
E12000005,West Midlands,region,30/04/2020,275
E12000005,West Midlands,region,29/04/2020,200
E12000005,West Midlands,region,28/04/2020,341
E12000005,West Midlands,region,27/04/2020,264
E12000005,West Midlands,region,26/04/2020,296
E12000005,West Midlands,region,25/04/2020,320
E12000005,West Midlands,region,24/04/2020,311
E12000005,West Midlands,region,23/04/2020,398
E12000005,West Midlands,region,22/04/2020,346
E12000005,West Midlands,region,21/04/2020,330
E12000005,West Midlands,region,20/04/2020,360
E12000005,West Midlands,region,19/04/2020,382
E12000005,West Midlands,region,18/04/2020,327
E12000005,West Midlands,region,17/04/2020,373
E12000006,East of England,region,18/05/2023,795
E12000006,East of England,region,17/05/2023,0
E12000006,East of England,region,16/05/2023,0
E12000006,East of England,region,15/05/2023,0
E12000006,East of England,region,14/05/2023,0
E12000006,East of England,region,13/05/2023,0
E12000006,East of England,region,12/05/2023,0
E12000006,East of England,region,11/05/2023,1044
E12000006,East of England,region,10/05/2023,0
E12000006,East of England,region,09/05/2023,0
E12000006,East of England,region,08/05/2023,0
E12000006,East of England,region,07/05/2023,0
E12000006,East of England,region,06/05/2023,0
E12000006,East of England,region,05/05/2023,0
E12000006,East of England,region,04/05/2023,1057
E12000006,East of England,region,03/05/2023,0
E12000006,East of England,region,02/05/2023,0
E12000006,East of England,region,01/05/2023,0
E12000006,East of England,region,30/04/2023,0
E12000006,East of England,region,29/04/2023,0
E12000006,East of England,region,28/04/2023,0
E12000006,East of England,region,27/04/2023,1159
E12000006,East of England,region,26/04/2023,0
E12000006,East of England,region,25/04/2023,0
E12000006,East of England,region,24/04/2023,0
E12000006,East of England,region,23/04/2023,0
E12000006,East of England,region,22/04/2023,0
E12000006,East of England,region,21/04/2023,0
E12000006,East of England,region,20/04/2023,1329
E12000006,East of England,region,19/04/2023,0
E12000006,East of England,region,18/04/2023,0
E12000006,East of England,region,17/04/2023,0
E12000006,East of England,region,16/04/2023,0
E12000006,East of England,region,15/04/2023,0
E12000006,East of England,region,14/04/2023,0
E12000006,East of England,region,13/04/2023,1366
E12000006,East of England,region,12/04/2023,0
E12000006,East of England,region,11/04/2023,0
E12000006,East of England,region,10/04/2023,0
E12000006,East of England,region,09/04/2023,0
E12000006,East of England,region,08/04/2023,0
E12000006,East of England,region,07/04/2023,0
E12000006,East of England,region,06/04/2023,2030
E12000006,East of England,region,05/04/2023,0
E12000006,East of England,region,04/04/2023,0
E12000006,East of England,region,03/04/2023,0
E12000006,East of England,region,02/04/2023,0
E12000006,East of England,region,01/04/2023,0
E12000006,East of England,region,31/03/2023,0
E12000006,East of England,region,30/03/2023,2592
E12000006,East of England,region,29/03/2023,0
E12000006,East of England,region,28/03/2023,0
E12000006,East of England,region,27/03/2023,0
E12000006,East of England,region,26/03/2023,0
E12000006,East of England,region,25/03/2023,0
E12000006,East of England,region,24/03/2023,0
E12000006,East of England,region,23/03/2023,3456
E12000006,East of England,region,22/03/2023,0
E12000006,East of England,region,21/03/2023,0
E12000006,East of England,region,20/03/2023,0
E12000006,East of England,region,19/03/2023,0
E12000006,East of England,region,18/03/2023,0
E12000006,East of England,region,17/03/2023,0
E12000006,East of England,region,16/03/2023,3118
E12000006,East of England,region,15/03/2023,0
E12000006,East of England,region,14/03/2023,0
E12000006,East of England,region,13/03/2023,0
E12000006,East of England,region,12/03/2023,0
E12000006,East of England,region,11/03/2023,0
E12000006,East of England,region,10/03/2023,0
E12000006,East of England,region,09/03/2023,2681
E12000006,East of England,region,08/03/2023,0
E12000006,East of England,region,07/03/2023,0
E12000006,East of England,region,06/03/2023,0
E12000006,East of England,region,05/03/2023,0
E12000006,East of England,region,04/03/2023,0
E12000006,East of England,region,03/03/2023,0
E12000006,East of England,region,02/03/2023,2657
E12000006,East of England,region,01/03/2023,0
E12000006,East of England,region,28/02/2023,0
E12000006,East of England,region,27/02/2023,0
E12000006,East of England,region,26/02/2023,0
E12000006,East of England,region,25/02/2023,0
E12000006,East of England,region,24/02/2023,0
E12000006,East of England,region,23/02/2023,3137
E12000006,East of England,region,22/02/2023,0
E12000006,East of England,region,21/02/2023,0
E12000006,East of England,region,20/02/2023,0
E12000006,East of England,region,19/02/2023,0
E12000006,East of England,region,18/02/2023,0
E12000006,East of England,region,17/02/2023,0
E12000006,East of England,region,16/02/2023,2889
E12000006,East of England,region,15/02/2023,0
E12000006,East of England,region,14/02/2023,0
E12000006,East of England,region,13/02/2023,0
E12000006,East of England,region,12/02/2023,0
E12000006,East of England,region,11/02/2023,0
E12000006,East of England,region,10/02/2023,0
E12000006,East of England,region,09/02/2023,2709
E12000006,East of England,region,08/02/2023,0
E12000006,East of England,region,07/02/2023,0
E12000006,East of England,region,06/02/2023,0
E12000006,East of England,region,05/02/2023,0
E12000006,East of England,region,04/02/2023,0
E12000006,East of England,region,03/02/2023,0
E12000006,East of England,region,02/02/2023,2212
E12000006,East of England,region,01/02/2023,0
E12000006,East of England,region,31/01/2023,0
E12000006,East of England,region,30/01/2023,0
E12000006,East of England,region,29/01/2023,0
E12000006,East of England,region,28/01/2023,0
E12000006,East of England,region,27/01/2023,0
E12000006,East of England,region,26/01/2023,1575
E12000006,East of England,region,25/01/2023,0
E12000006,East of England,region,24/01/2023,0
E12000006,East of England,region,23/01/2023,0
E12000006,East of England,region,22/01/2023,0
E12000006,East of England,region,21/01/2023,0
E12000006,East of England,region,20/01/2023,0
E12000006,East of England,region,19/01/2023,1645
E12000006,East of England,region,18/01/2023,0
E12000006,East of England,region,17/01/2023,0
E12000006,East of England,region,16/01/2023,0
E12000006,East of England,region,15/01/2023,0
E12000006,East of England,region,14/01/2023,0
E12000006,East of England,region,13/01/2023,0
E12000006,East of England,region,12/01/2023,2569
E12000006,East of England,region,11/01/2023,0
E12000006,East of England,region,10/01/2023,0
E12000006,East of England,region,09/01/2023,0
E12000006,East of England,region,08/01/2023,0
E12000006,East of England,region,07/01/2023,0
E12000006,East of England,region,06/01/2023,0
E12000006,East of England,region,05/01/2023,4755
E12000006,East of England,region,04/01/2023,0
E12000006,East of England,region,03/01/2023,0
E12000006,East of England,region,02/01/2023,0
E12000006,East of England,region,01/01/2023,0
E12000006,East of England,region,31/12/2022,0
E12000006,East of England,region,30/12/2022,0
E12000006,East of England,region,29/12/2022,4743
E12000006,East of England,region,28/12/2022,0
E12000006,East of England,region,27/12/2022,0
E12000006,East of England,region,26/12/2022,0
E12000006,East of England,region,25/12/2022,0
E12000006,East of England,region,24/12/2022,0
E12000006,East of England,region,23/12/2022,0
E12000006,East of England,region,22/12/2022,5161
E12000006,East of England,region,21/12/2022,0
E12000006,East of England,region,20/12/2022,0
E12000006,East of England,region,19/12/2022,0
E12000006,East of England,region,18/12/2022,0
E12000006,East of England,region,17/12/2022,0
E12000006,East of England,region,16/12/2022,0
E12000006,East of England,region,15/12/2022,3645
E12000006,East of England,region,14/12/2022,0
E12000006,East of England,region,13/12/2022,0
E12000006,East of England,region,12/12/2022,0
E12000006,East of England,region,11/12/2022,0
E12000006,East of England,region,10/12/2022,0
E12000006,East of England,region,09/12/2022,0
E12000006,East of England,region,08/12/2022,2899
E12000006,East of England,region,07/12/2022,0
E12000006,East of England,region,06/12/2022,0
E12000006,East of England,region,05/12/2022,0
E12000006,East of England,region,04/12/2022,0
E12000006,East of England,region,03/12/2022,0
E12000006,East of England,region,02/12/2022,0
E12000006,East of England,region,01/12/2022,2425
E12000006,East of England,region,30/11/2022,0
E12000006,East of England,region,29/11/2022,0
E12000006,East of England,region,28/11/2022,0
E12000006,East of England,region,27/11/2022,0
E12000006,East of England,region,26/11/2022,0
E12000006,East of England,region,25/11/2022,0
E12000006,East of England,region,24/11/2022,2055
E12000006,East of England,region,23/11/2022,0
E12000006,East of England,region,22/11/2022,0
E12000006,East of England,region,21/11/2022,0
E12000006,East of England,region,20/11/2022,0
E12000006,East of England,region,19/11/2022,0
E12000006,East of England,region,18/11/2022,0
E12000006,East of England,region,17/11/2022,2195
E12000006,East of England,region,16/11/2022,0
E12000006,East of England,region,15/11/2022,0
E12000006,East of England,region,14/11/2022,0
E12000006,East of England,region,13/11/2022,0
E12000006,East of England,region,12/11/2022,0
E12000006,East of England,region,11/11/2022,0
E12000006,East of England,region,10/11/2022,2463
E12000006,East of England,region,09/11/2022,0
E12000006,East of England,region,08/11/2022,0
E12000006,East of England,region,07/11/2022,0
E12000006,East of England,region,06/11/2022,0
E12000006,East of England,region,05/11/2022,0
E12000006,East of England,region,04/11/2022,0
E12000006,East of England,region,03/11/2022,3235
E12000006,East of England,region,02/11/2022,0
E12000006,East of England,region,01/11/2022,0
E12000006,East of England,region,31/10/2022,0
E12000006,East of England,region,30/10/2022,0
E12000006,East of England,region,29/10/2022,0
E12000006,East of England,region,28/10/2022,0
E12000006,East of England,region,27/10/2022,4549
E12000006,East of England,region,26/10/2022,0
E12000006,East of England,region,25/10/2022,0
E12000006,East of England,region,24/10/2022,0
E12000006,East of England,region,23/10/2022,0
E12000006,East of England,region,22/10/2022,0
E12000006,East of England,region,21/10/2022,0
E12000006,East of England,region,20/10/2022,6528
E12000006,East of England,region,19/10/2022,0
E12000006,East of England,region,18/10/2022,0
E12000006,East of England,region,17/10/2022,0
E12000006,East of England,region,16/10/2022,0
E12000006,East of England,region,15/10/2022,0
E12000006,East of England,region,14/10/2022,0
E12000006,East of England,region,13/10/2022,7281
E12000006,East of England,region,12/10/2022,0
E12000006,East of England,region,11/10/2022,0
E12000006,East of England,region,10/10/2022,0
E12000006,East of England,region,09/10/2022,0
E12000006,East of England,region,08/10/2022,0
E12000006,East of England,region,07/10/2022,0
E12000006,East of England,region,06/10/2022,6978
E12000006,East of England,region,05/10/2022,0
E12000006,East of England,region,04/10/2022,0
E12000006,East of England,region,03/10/2022,0
E12000006,East of England,region,02/10/2022,0
E12000006,East of England,region,01/10/2022,0
E12000006,East of England,region,30/09/2022,0
E12000006,East of England,region,29/09/2022,5437
E12000006,East of England,region,28/09/2022,0
E12000006,East of England,region,27/09/2022,0
E12000006,East of England,region,26/09/2022,0
E12000006,East of England,region,25/09/2022,0
E12000006,East of England,region,24/09/2022,0
E12000006,East of England,region,23/09/2022,0
E12000006,East of England,region,22/09/2022,3716
E12000006,East of England,region,21/09/2022,0
E12000006,East of England,region,20/09/2022,0
E12000006,East of England,region,19/09/2022,0
E12000006,East of England,region,18/09/2022,0
E12000006,East of England,region,17/09/2022,0
E12000006,East of England,region,16/09/2022,0
E12000006,East of England,region,15/09/2022,2971
E12000006,East of England,region,14/09/2022,0
E12000006,East of England,region,13/09/2022,0
E12000006,East of England,region,12/09/2022,0
E12000006,East of England,region,11/09/2022,0
E12000006,East of England,region,10/09/2022,0
E12000006,East of England,region,09/09/2022,0
E12000006,East of England,region,08/09/2022,3347
E12000006,East of England,region,07/09/2022,0
E12000006,East of England,region,06/09/2022,0
E12000006,East of England,region,05/09/2022,0
E12000006,East of England,region,04/09/2022,0
E12000006,East of England,region,03/09/2022,0
E12000006,East of England,region,02/09/2022,0
E12000006,East of England,region,01/09/2022,0
E12000006,East of England,region,31/08/2022,2767
E12000006,East of England,region,30/08/2022,0
E12000006,East of England,region,29/08/2022,0
E12000006,East of England,region,28/08/2022,0
E12000006,East of England,region,27/08/2022,0
E12000006,East of England,region,26/08/2022,0
E12000006,East of England,region,25/08/2022,0
E12000006,East of England,region,24/08/2022,3315
E12000006,East of England,region,23/08/2022,0
E12000006,East of England,region,22/08/2022,0
E12000006,East of England,region,21/08/2022,0
E12000006,East of England,region,20/08/2022,0
E12000006,East of England,region,19/08/2022,0
E12000006,East of England,region,18/08/2022,0
E12000006,East of England,region,17/08/2022,3925
E12000006,East of England,region,16/08/2022,0
E12000006,East of England,region,15/08/2022,0
E12000006,East of England,region,14/08/2022,0
E12000006,East of England,region,13/08/2022,0
E12000006,East of England,region,12/08/2022,0
E12000006,East of England,region,11/08/2022,0
E12000006,East of England,region,10/08/2022,5045
E12000006,East of England,region,09/08/2022,0
E12000006,East of England,region,08/08/2022,0
E12000006,East of England,region,07/08/2022,0
E12000006,East of England,region,06/08/2022,0
E12000006,East of England,region,05/08/2022,0
E12000006,East of England,region,04/08/2022,0
E12000006,East of England,region,03/08/2022,6460
E12000006,East of England,region,02/08/2022,0
E12000006,East of England,region,01/08/2022,0
E12000006,East of England,region,31/07/2022,0
E12000006,East of England,region,30/07/2022,0
E12000006,East of England,region,29/07/2022,0
E12000006,East of England,region,28/07/2022,0
E12000006,East of England,region,27/07/2022,9244
E12000006,East of England,region,26/07/2022,0
E12000006,East of England,region,25/07/2022,0
E12000006,East of England,region,24/07/2022,0
E12000006,East of England,region,23/07/2022,0
E12000006,East of England,region,22/07/2022,0
E12000006,East of England,region,21/07/2022,0
E12000006,East of England,region,20/07/2022,14933
E12000006,East of England,region,19/07/2022,0
E12000006,East of England,region,18/07/2022,0
E12000006,East of England,region,17/07/2022,0
E12000006,East of England,region,16/07/2022,0
E12000006,East of England,region,15/07/2022,0
E12000006,East of England,region,14/07/2022,0
E12000006,East of England,region,13/07/2022,20290
E12000006,East of England,region,12/07/2022,0
E12000006,East of England,region,11/07/2022,0
E12000006,East of England,region,10/07/2022,0
E12000006,East of England,region,09/07/2022,0
E12000006,East of England,region,08/07/2022,0
E12000006,East of England,region,07/07/2022,0
E12000006,East of England,region,06/07/2022,14470
E12000006,East of England,region,05/07/2022,0
E12000006,East of England,region,04/07/2022,0
E12000006,East of England,region,03/07/2022,0
E12000006,East of England,region,02/07/2022,0
E12000006,East of England,region,01/07/2022,2373
E12000006,East of England,region,30/06/2022,2383
E12000006,East of England,region,29/06/2022,2471
E12000006,East of England,region,28/06/2022,2540
E12000006,East of England,region,27/06/2022,5743
E12000006,East of England,region,26/06/2022,0
E12000006,East of England,region,25/06/2022,0
E12000006,East of England,region,24/06/2022,2000
E12000006,East of England,region,23/06/2022,2155
E12000006,East of England,region,22/06/2022,2043
E12000006,East of England,region,21/06/2022,1846
E12000006,East of England,region,20/06/2022,4234
E12000006,East of England,region,19/06/2022,0
E12000006,East of England,region,18/06/2022,0
E12000006,East of England,region,17/06/2022,1397
E12000006,East of England,region,16/06/2022,1327
E12000006,East of England,region,15/06/2022,1482
E12000006,East of England,region,14/06/2022,1399
E12000006,East of England,region,13/06/2022,3080
E12000006,East of England,region,12/06/2022,0
E12000006,East of England,region,11/06/2022,0
E12000006,East of England,region,10/06/2022,1007
E12000006,East of England,region,09/06/2022,1090
E12000006,East of England,region,08/06/2022,1034
E12000006,East of England,region,07/06/2022,1105
E12000006,East of England,region,06/06/2022,3226
E12000006,East of England,region,05/06/2022,0
E12000006,East of England,region,04/06/2022,0
E12000006,East of England,region,03/06/2022,0
E12000006,East of England,region,02/06/2022,0
E12000006,East of England,region,01/06/2022,567
E12000006,East of England,region,31/05/2022,605
E12000006,East of England,region,30/05/2022,1436
E12000006,East of England,region,29/05/2022,0
E12000006,East of England,region,28/05/2022,0
E12000006,East of England,region,27/05/2022,495
E12000006,East of England,region,26/05/2022,593
E12000006,East of England,region,25/05/2022,610
E12000006,East of England,region,24/05/2022,714
E12000006,East of England,region,23/05/2022,1539
E12000006,East of England,region,22/05/2022,0
E12000006,East of England,region,21/05/2022,0
E12000006,East of England,region,20/05/2022,653
E12000006,East of England,region,19/05/2022,758
E12000006,East of England,region,18/05/2022,800
E12000006,East of England,region,17/05/2022,866
E12000006,East of England,region,16/05/2022,1833
E12000006,East of England,region,15/05/2022,0
E12000006,East of England,region,14/05/2022,0
E12000006,East of England,region,13/05/2022,763
E12000006,East of England,region,12/05/2022,935
E12000006,East of England,region,11/05/2022,918
E12000006,East of England,region,10/05/2022,1009
E12000006,East of England,region,09/05/2022,2512
E12000006,East of England,region,08/05/2022,0
E12000006,East of England,region,07/05/2022,0
E12000006,East of England,region,06/05/2022,994
E12000006,East of England,region,05/05/2022,1301
E12000006,East of England,region,04/05/2022,1686
E12000006,East of England,region,03/05/2022,3494
E12000006,East of England,region,02/05/2022,0
E12000006,East of England,region,01/05/2022,0
E12000006,East of England,region,30/04/2022,0
E12000006,East of England,region,29/04/2022,1175
E12000006,East of England,region,28/04/2022,1260
E12000006,East of England,region,27/04/2022,2957
E12000006,East of England,region,26/04/2022,0
E12000006,East of England,region,25/04/2022,4036
E12000006,East of England,region,24/04/2022,0
E12000006,East of England,region,23/04/2022,0
E12000006,East of England,region,22/04/2022,2005
E12000006,East of England,region,21/04/2022,2306
E12000006,East of England,region,20/04/2022,2498
E12000006,East of England,region,19/04/2022,10915
E12000006,East of England,region,18/04/2022,0
E12000006,East of England,region,17/04/2022,0
E12000006,East of England,region,16/04/2022,0
E12000006,East of England,region,15/04/2022,0
E12000006,East of England,region,14/04/2022,3243
E12000006,East of England,region,13/04/2022,3752
E12000006,East of England,region,12/04/2022,3418
E12000006,East of England,region,11/04/2022,9012
E12000006,East of England,region,10/04/2022,0
E12000006,East of England,region,09/04/2022,0
E12000006,East of England,region,08/04/2022,3890
E12000006,East of England,region,07/04/2022,4498
E12000006,East of England,region,06/04/2022,4854
E12000006,East of England,region,05/04/2022,4687
E12000006,East of England,region,04/04/2022,14510
E12000006,East of England,region,03/04/2022,0
E12000006,East of England,region,02/04/2022,0
E12000006,East of England,region,01/04/2022,7097
E12000006,East of England,region,31/03/2022,6984
E12000006,East of England,region,30/03/2022,9171
E12000006,East of England,region,29/03/2022,7932
E12000006,East of England,region,28/03/2022,21555
E12000006,East of England,region,27/03/2022,0
E12000006,East of England,region,26/03/2022,0
E12000006,East of England,region,25/03/2022,7829
E12000006,East of England,region,24/03/2022,9593
E12000006,East of England,region,23/03/2022,10452
E12000006,East of England,region,22/03/2022,9360
E12000006,East of England,region,21/03/2022,24154
E12000006,East of England,region,20/03/2022,0
E12000006,East of England,region,19/03/2022,0
E12000006,East of England,region,18/03/2022,8653
E12000006,East of England,region,17/03/2022,9963
E12000006,East of England,region,16/03/2022,10520
E12000006,East of England,region,15/03/2022,8978
E12000006,East of England,region,14/03/2022,22565
E12000006,East of England,region,13/03/2022,0
E12000006,East of England,region,12/03/2022,0
E12000006,East of England,region,11/03/2022,7736
E12000006,East of England,region,10/03/2022,7140
E12000006,East of England,region,09/03/2022,7300
E12000006,East of England,region,08/03/2022,6124
E12000006,East of England,region,07/03/2022,13063
E12000006,East of England,region,06/03/2022,0
E12000006,East of England,region,05/03/2022,0
E12000006,East of England,region,04/03/2022,4269
E12000006,East of England,region,03/03/2022,4413
E12000006,East of England,region,02/03/2022,4098
E12000006,East of England,region,01/03/2022,3463
E12000006,East of England,region,28/02/2022,7518
E12000006,East of England,region,27/02/2022,0
E12000006,East of England,region,26/02/2022,0
E12000006,East of England,region,25/02/2022,2960
E12000006,East of England,region,24/02/2022,3521
E12000006,East of England,region,23/02/2022,3785
E12000006,East of England,region,22/02/2022,4210
E12000006,East of England,region,21/02/2022,4459
E12000006,East of England,region,20/02/2022,3085
E12000006,East of England,region,19/02/2022,3878
E12000006,East of England,region,18/02/2022,4595
E12000006,East of England,region,17/02/2022,4924
E12000006,East of England,region,16/02/2022,5110
E12000006,East of England,region,15/02/2022,4322
E12000006,East of England,region,14/02/2022,3819
E12000006,East of England,region,13/02/2022,4160
E12000006,East of England,region,12/02/2022,4519
E12000006,East of England,region,11/02/2022,5551
E12000006,East of England,region,10/02/2022,6338
E12000006,East of England,region,09/02/2022,7197
E12000006,East of England,region,08/02/2022,6851
E12000006,East of England,region,07/02/2022,6356
E12000006,East of England,region,06/02/2022,6239
E12000006,East of England,region,05/02/2022,6865
E12000006,East of England,region,04/02/2022,8947
E12000006,East of England,region,03/02/2022,9403
E12000006,East of England,region,02/02/2022,9349
E12000006,East of England,region,01/02/2022,12240
E12000006,East of England,region,31/01/2022,78291
E12000006,East of England,region,30/01/2022,7707
E12000006,East of England,region,29/01/2022,8598
E12000006,East of England,region,28/01/2022,9134
E12000006,East of England,region,27/01/2022,10172
E12000006,East of England,region,26/01/2022,10840
E12000006,East of England,region,25/01/2022,10621
E12000006,East of England,region,24/01/2022,9708
E12000006,East of England,region,23/01/2022,8389
E12000006,East of England,region,22/01/2022,8059
E12000006,East of England,region,21/01/2022,10623
E12000006,East of England,region,20/01/2022,10770
E12000006,East of England,region,19/01/2022,11126
E12000006,East of England,region,18/01/2022,9381
E12000006,East of England,region,17/01/2022,8336
E12000006,East of England,region,16/01/2022,7174
E12000006,East of England,region,15/01/2022,7754
E12000006,East of England,region,14/01/2022,8815
E12000006,East of England,region,13/01/2022,9229
E12000006,East of England,region,12/01/2022,10118
E12000006,East of England,region,11/01/2022,8852
E12000006,East of England,region,10/01/2022,10118
E12000006,East of England,region,09/01/2022,10481
E12000006,East of England,region,08/01/2022,12811
E12000006,East of England,region,07/01/2022,14739
E12000006,East of England,region,06/01/2022,14245
E12000006,East of England,region,05/01/2022,15142
E12000006,East of England,region,04/01/2022,15163
E12000006,East of England,region,03/01/2022,15671
E12000006,East of England,region,02/01/2022,12556
E12000006,East of England,region,01/01/2022,16169
E12000006,East of England,region,31/12/2021,17116
E12000006,East of England,region,30/12/2021,16792
E12000006,East of England,region,29/12/2021,16995
E12000006,East of England,region,28/12/2021,14067
E12000006,East of England,region,27/12/2021,11698
E12000006,East of England,region,26/12/2021,11581
E12000006,East of England,region,25/12/2021,13241
E12000006,East of England,region,24/12/2021,11001
E12000006,East of England,region,23/12/2021,13091
E12000006,East of England,region,22/12/2021,12546
E12000006,East of England,region,21/12/2021,9916
E12000006,East of England,region,20/12/2021,9006
E12000006,East of England,region,19/12/2021,8947
E12000006,East of England,region,18/12/2021,9996
E12000006,East of England,region,17/12/2021,10514
E12000006,East of England,region,16/12/2021,9621
E12000006,East of England,region,15/12/2021,8008
E12000006,East of England,region,14/12/2021,7589
E12000006,East of England,region,13/12/2021,5719
E12000006,East of England,region,12/12/2021,4703
E12000006,East of England,region,11/12/2021,5174
E12000006,East of England,region,10/12/2021,5967
E12000006,East of England,region,09/12/2021,5314
E12000006,East of England,region,08/12/2021,5193
E12000006,East of England,region,07/12/2021,4597
E12000006,East of England,region,06/12/2021,4778
E12000006,East of England,region,05/12/2021,4148
E12000006,East of England,region,04/12/2021,4964
E12000006,East of England,region,03/12/2021,5726
E12000006,East of England,region,02/12/2021,6131
E12000006,East of England,region,01/12/2021,4441
E12000006,East of England,region,30/11/2021,4031
E12000006,East of England,region,29/11/2021,4753
E12000006,East of England,region,28/11/2021,3573
E12000006,East of England,region,27/11/2021,3954
E12000006,East of England,region,26/11/2021,4886
E12000006,East of England,region,25/11/2021,4901
E12000006,East of England,region,24/11/2021,4219
E12000006,East of England,region,23/11/2021,4634
E12000006,East of England,region,22/11/2021,4354
E12000006,East of England,region,21/11/2021,3958
E12000006,East of England,region,20/11/2021,4289
E12000006,East of England,region,19/11/2021,4195
E12000006,East of England,region,18/11/2021,4145
E12000006,East of England,region,17/11/2021,3293
E12000006,East of England,region,16/11/2021,3617
E12000006,East of England,region,15/11/2021,3888
E12000006,East of England,region,14/11/2021,3484
E12000006,East of England,region,13/11/2021,3902
E12000006,East of England,region,12/11/2021,3655
E12000006,East of England,region,11/11/2021,4161
E12000006,East of England,region,10/11/2021,3292
E12000006,East of England,region,09/11/2021,3180
E12000006,East of England,region,08/11/2021,2883
E12000006,East of England,region,07/11/2021,2536
E12000006,East of England,region,06/11/2021,2958
E12000006,East of England,region,05/11/2021,3020
E12000006,East of England,region,04/11/2021,3448
E12000006,East of England,region,03/11/2021,3803
E12000006,East of England,region,02/11/2021,3439
E12000006,East of England,region,01/11/2021,3986
E12000006,East of England,region,31/10/2021,3816
E12000006,East of England,region,30/10/2021,4267
E12000006,East of England,region,29/10/2021,4074
E12000006,East of England,region,28/10/2021,3995
E12000006,East of England,region,27/10/2021,4520
E12000006,East of England,region,26/10/2021,3967
E12000006,East of England,region,25/10/2021,3891
E12000006,East of England,region,24/10/2021,3618
E12000006,East of England,region,23/10/2021,5353
E12000006,East of England,region,22/10/2021,4796
E12000006,East of England,region,21/10/2021,5592
E12000006,East of England,region,20/10/2021,4752
E12000006,East of England,region,19/10/2021,4330
E12000006,East of England,region,18/10/2021,4936
E12000006,East of England,region,17/10/2021,4110
E12000006,East of England,region,16/10/2021,4677
E12000006,East of England,region,15/10/2021,4068
E12000006,East of England,region,14/10/2021,4385
E12000006,East of England,region,13/10/2021,4161
E12000006,East of England,region,12/10/2021,3878
E12000006,East of England,region,11/10/2021,4097
E12000006,East of England,region,10/10/2021,3543
E12000006,East of England,region,09/10/2021,3537
E12000006,East of England,region,08/10/2021,3633
E12000006,East of England,region,07/10/2021,3958
