areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate,newDeaths28DaysByDeathDateRollingRate
E12000007,London,region,12/09/2021,224.8,0.9
E12000007,London,region,11/09/2021,232,0.9
E12000007,London,region,10/09/2021,237.9,0.9
E12000007,London,region,09/09/2021,248.5,1.1
E12000007,London,region,08/09/2021,259.7,1
E12000007,London,region,07/09/2021,264.8,1
E12000007,London,region,06/09/2021,268.7,1
E12000007,London,region,05/09/2021,257.3,0.9
E12000007,London,region,04/09/2021,252.7,0.9
E12000007,London,region,03/09/2021,251.5,1
E12000007,London,region,02/09/2021,247.2,0.8
E12000007,London,region,01/09/2021,240.9,0.8
E12000007,London,region,31/08/2021,239.2,0.8
E12000007,London,region,30/08/2021,235.9,0.8
E12000007,London,region,29/08/2021,244.7,0.9
E12000007,London,region,28/08/2021,249.5,0.9
E12000007,London,region,27/08/2021,250.4,0.9
E12000007,London,region,26/08/2021,250.7,1
E12000007,London,region,25/08/2021,255,1
E12000007,London,region,24/08/2021,258,1
E12000007,London,region,23/08/2021,261.5,1
E12000007,London,region,22/08/2021,264.5,1
E12000007,London,region,21/08/2021,264.9,1
E12000007,London,region,20/08/2021,267.3,1
E12000007,London,region,19/08/2021,273.9,0.9
E12000007,London,region,18/08/2021,278.2,0.9
E12000007,London,region,17/08/2021,284.5,0.9
E12000007,London,region,16/08/2021,285.7,0.8
E12000007,London,region,15/08/2021,285.1,0.8
E12000007,London,region,14/08/2021,286.8,0.8
E12000007,London,region,13/08/2021,287.6,0.7
E12000007,London,region,12/08/2021,287.2,0.7
E12000007,London,region,11/08/2021,290.2,0.7
E12000007,London,region,10/08/2021,289.3,0.7
E12000007,London,region,09/08/2021,290.5,0.7
E12000007,London,region,08/08/2021,291.7,0.7
E12000007,London,region,07/08/2021,289.3,0.8
E12000007,London,region,06/08/2021,285.5,0.8
E12000007,London,region,05/08/2021,281.4,0.8
E12000007,London,region,04/08/2021,277.1,0.8
E12000007,London,region,03/08/2021,273.5,0.8
E12000007,London,region,02/08/2021,272.1,0.7
E12000007,London,region,01/08/2021,272.7,0.7
E12000007,London,region,31/07/2021,274.7,0.7
E12000007,London,region,30/07/2021,279.6,0.6
E12000007,London,region,29/07/2021,286,0.6
E12000007,London,region,28/07/2021,290.6,0.6
E12000007,London,region,27/07/2021,299.7,0.5
E12000007,London,region,26/07/2021,313.6,0.6
E12000007,London,region,25/07/2021,336.9,0.5
E12000007,London,region,24/07/2021,355.1,0.6
E12000007,London,region,23/07/2021,377,0.5
E12000007,London,region,22/07/2021,412.5,0.5
E12000007,London,region,21/07/2021,451.5,0.4
E12000007,London,region,20/07/2021,471.3,0.3
E12000007,London,region,19/07/2021,473,0.3
E12000007,London,region,18/07/2021,460,0.3
E12000007,London,region,17/07/2021,446.2,0.2
E12000007,London,region,16/07/2021,425.9,0.2
E12000007,London,region,15/07/2021,387.2,0.2
E12000007,London,region,14/07/2021,341.4,0.2
E12000007,London,region,13/07/2021,318.4,0.2
E12000007,London,region,12/07/2021,304.1,0.2
E12000007,London,region,11/07/2021,291.8,0.2
E12000007,London,region,10/07/2021,284.6,0.2
E12000007,London,region,09/07/2021,278.3,0.2
E12000007,London,region,08/07/2021,270.4,0.2
E12000007,London,region,07/07/2021,263.9,0.2
E12000007,London,region,06/07/2021,248.1,0.2
E12000007,London,region,05/07/2021,236.7,0.2
E12000007,London,region,04/07/2021,225.7,0.2
E12000007,London,region,03/07/2021,217.4,0.2
E12000007,London,region,02/07/2021,206.7,0.2
E12000007,London,region,01/07/2021,196.8,0.2
E12000007,London,region,30/06/2021,184.2,0.2
E12000007,London,region,29/06/2021,171.8,0.2
E12000007,London,region,28/06/2021,158.4,0.1
E12000007,London,region,27/06/2021,144.9,0.1
E12000007,London,region,26/06/2021,134.7,0.1
E12000007,London,region,25/06/2021,125.8,0.1
E12000007,London,region,24/06/2021,114.5,0.1
E12000007,London,region,23/06/2021,107.1,0.1
E12000007,London,region,22/06/2021,98.2,0.1
E12000007,London,region,21/06/2021,92.8,0.2
E12000007,London,region,20/06/2021,87.8,0.1
E12000007,London,region,19/06/2021,85.5,0.1
E12000007,London,region,18/06/2021,83.8,0.2
E12000007,London,region,17/06/2021,82.7,0.1
E12000007,London,region,16/06/2021,79.4,0.1
E12000007,London,region,15/06/2021,78.4,0.1
E12000007,London,region,14/06/2021,76.1,0.1
E12000007,London,region,13/06/2021,74,0.1
E12000007,London,region,12/06/2021,72.9,0.1
E12000007,London,region,11/06/2021,71,0.1
E12000007,London,region,10/06/2021,68.3,0.1
E12000007,London,region,09/06/2021,66.1,0.1
E12000007,London,region,08/06/2021,63.2,0.1
E12000007,London,region,07/06/2021,59,0.1
E12000007,London,region,06/06/2021,53.4,0.1
E12000007,London,region,05/06/2021,50.5,0.1
E12000007,London,region,04/06/2021,48.1,0.1
E12000007,London,region,03/06/2021,45.1,0.1
E12000007,London,region,02/06/2021,42,0.1
E12000007,London,region,01/06/2021,38.3,0.1
E12000007,London,region,31/05/2021,35.1,0.1
E12000007,London,region,30/05/2021,33.6,0.1
E12000007,London,region,29/05/2021,32.3,0.1
E12000007,London,region,28/05/2021,30.8,0.1
E12000007,London,region,27/05/2021,29,0.1
E12000007,London,region,26/05/2021,26.9,0.1
E12000007,London,region,25/05/2021,25.5,0.1
E12000007,London,region,24/05/2021,24.4,0.1
E12000007,London,region,23/05/2021,24,0
E12000007,London,region,22/05/2021,23.4,0
E12000007,London,region,21/05/2021,22.8,0.1
E12000007,London,region,20/05/2021,22.5,0.1
E12000007,London,region,19/05/2021,21.8,0
E12000007,London,region,18/05/2021,20.4,0
E12000007,London,region,17/05/2021,20,0.1
E12000007,London,region,16/05/2021,20.3,0.1
E12000007,London,region,15/05/2021,21,0.1
E12000007,London,region,14/05/2021,20.9,0
E12000007,London,region,13/05/2021,20.8,0.1
E12000007,London,region,12/05/2021,21.2,0.1
E12000007,London,region,11/05/2021,21.7,0.1
E12000007,London,region,10/05/2021,21.9,0.1
E12000007,London,region,09/05/2021,20.7,0.1
E12000007,London,region,08/05/2021,19.6,0.1
E12000007,London,region,07/05/2021,19.5,0.1
E12000007,London,region,06/05/2021,19.5,0.1
E12000007,London,region,05/05/2021,18.6,0.1
E12000007,London,region,04/05/2021,18.9,0.1
E12000007,London,region,03/05/2021,18.5,0.1
E12000007,London,region,02/05/2021,19.4,0.1
E12000007,London,region,01/05/2021,20.5,0.2
E12000007,London,region,30/04/2021,21.1,0.2
E12000007,London,region,29/04/2021,21.2,0.1
E12000007,London,region,28/04/2021,22.5,0.1
E12000007,London,region,27/04/2021,23.4,0.1
E12000007,London,region,26/04/2021,24.4,0.1
E12000007,London,region,25/04/2021,25.2,0.1
E12000007,London,region,24/04/2021,26.4,0.1
E12000007,London,region,23/04/2021,26.3,0.1
E12000007,London,region,22/04/2021,27.2,0.1
E12000007,London,region,21/04/2021,27.1,0.1
E12000007,London,region,20/04/2021,26.1,0.1
E12000007,London,region,19/04/2021,25.2,0.1
E12000007,London,region,18/04/2021,24.8,0.1
E12000007,London,region,17/04/2021,23.8,0.1
E12000007,London,region,16/04/2021,24.5,0.1
E12000007,London,region,15/04/2021,25,0.1
E12000007,London,region,14/04/2021,25.1,0.1
E12000007,London,region,13/04/2021,26,0.1
E12000007,London,region,12/04/2021,26.6,0.1
E12000007,London,region,11/04/2021,25.6,0.1
E12000007,London,region,10/04/2021,24.6,0.1
E12000007,London,region,09/04/2021,24.1,0.1
E12000007,London,region,08/04/2021,23,0.1
E12000007,London,region,07/04/2021,23.4,0.1
E12000007,London,region,06/04/2021,22.8,0.1
E12000007,London,region,05/04/2021,23.1,0.2
E12000007,London,region,04/04/2021,25,0.2
E12000007,London,region,03/04/2021,28.4,0.2
E12000007,London,region,02/04/2021,29.2,0.2
E12000007,London,region,01/04/2021,31.2,0.2
E12000007,London,region,31/03/2021,32.4,0.2
E12000007,London,region,30/03/2021,35.9,0.2
E12000007,London,region,29/03/2021,37,0.2
E12000007,London,region,28/03/2021,38.4,0.3
E12000007,London,region,27/03/2021,37.8,0.3
E12000007,London,region,26/03/2021,38.6,0.3
E12000007,London,region,25/03/2021,38.5,0.3
E12000007,London,region,24/03/2021,38.7,0.3
E12000007,London,region,23/03/2021,36.9,0.3
E12000007,London,region,22/03/2021,37.3,0.3
E12000007,London,region,21/03/2021,38,0.3
E12000007,London,region,20/03/2021,36.8,0.4
E12000007,London,region,19/03/2021,36.7,0.4
E12000007,London,region,18/03/2021,37.6,0.4
E12000007,London,region,17/03/2021,37.4,0.5
E12000007,London,region,16/03/2021,38.2,0.5
E12000007,London,region,15/03/2021,39.2,0.5
E12000007,London,region,14/03/2021,38.8,0.5
E12000007,London,region,13/03/2021,39.4,0.6
E12000007,London,region,12/03/2021,39.8,0.6
E12000007,London,region,11/03/2021,39.7,0.8
E12000007,London,region,10/03/2021,40.3,0.8
E12000007,London,region,09/03/2021,40.9,0.8
E12000007,London,region,08/03/2021,41.6,0.9
E12000007,London,region,07/03/2021,41.5,1
E12000007,London,region,06/03/2021,42.4,1
E12000007,London,region,05/03/2021,43.6,1
E12000007,London,region,04/03/2021,45,1
E12000007,London,region,03/03/2021,46.5,1.1
E12000007,London,region,02/03/2021,48.3,1.2
E12000007,London,region,01/03/2021,51.4,1.3
E12000007,London,region,28/02/2021,56.6,1.3
E12000007,London,region,27/02/2021,59.6,1.6
E12000007,London,region,26/02/2021,62.8,1.8
E12000007,London,region,25/02/2021,67.5,2
E12000007,London,region,24/02/2021,72.8,2.2
E12000007,London,region,23/02/2021,76.9,2.4
E12000007,London,region,22/02/2021,79.9,2.7
E12000007,London,region,21/02/2021,84.2,2.9
E12000007,London,region,20/02/2021,85.9,2.9
E12000007,London,region,19/02/2021,86.7,3.1
E12000007,London,region,18/02/2021,89.5,3.1
E12000007,London,region,17/02/2021,93.3,3.2
E12000007,London,region,16/02/2021,98.3,3.5
E12000007,London,region,15/02/2021,103.5,3.7
E12000007,London,region,14/02/2021,108.3,3.9
E12000007,London,region,13/02/2021,113.5,4.2
E12000007,London,region,12/02/2021,121.2,4.6
E12000007,London,region,11/02/2021,130.9,5.2
E12000007,London,region,10/02/2021,142.6,5.4
E12000007,London,region,09/02/2021,156,5.9
E12000007,London,region,08/02/2021,170.6,6.4
E12000007,London,region,07/02/2021,187.4,6.7
E12000007,London,region,06/02/2021,197.5,7.1
E12000007,London,region,05/02/2021,210,7.2
E12000007,London,region,04/02/2021,224.5,7.5
E12000007,London,region,03/02/2021,240.5,8.2
E12000007,London,region,02/02/2021,257.5,8.4
E12000007,London,region,01/02/2021,271.7,8.7
E12000007,London,region,31/01/2021,290.9,9.4
E12000007,London,region,30/01/2021,301,10
E12000007,London,region,29/01/2021,318.1,10.8
E12000007,London,region,28/01/2021,343,11.2
E12000007,London,region,27/01/2021,364.9,11.8
E12000007,London,region,26/01/2021,387.8,12.5
E12000007,London,region,25/01/2021,420.3,13.4
E12000007,London,region,24/01/2021,458.2,13.9
E12000007,London,region,23/01/2021,484,14.5
E12000007,London,region,22/01/2021,506.8,15
E12000007,London,region,21/01/2021,536.3,15.2
E12000007,London,region,20/01/2021,572,15.4
E12000007,London,region,19/01/2021,606.8,15.6
E12000007,London,region,18/01/2021,638.7,15.4
E12000007,London,region,17/01/2021,675.6,15.2
E12000007,London,region,16/01/2021,699.2,15
E12000007,London,region,15/01/2021,728.6,14.8
E12000007,London,region,14/01/2021,755,14.7
E12000007,London,region,13/01/2021,790.4,14.6
E12000007,London,region,12/01/2021,839,14.1
E12000007,London,region,11/01/2021,892.5,14
E12000007,London,region,10/01/2021,957,13.7
E12000007,London,region,09/01/2021,1021,13.1
E12000007,London,region,08/01/2021,1076.3,12.7
E12000007,London,region,07/01/2021,1033.2,12.3
E12000007,London,region,06/01/2021,1036.7,11.7
E12000007,London,region,05/01/2021,1078.6,11.3
E12000007,London,region,04/01/2021,1138.2,10.5
E12000007,London,region,03/01/2021,1063,9.9
E12000007,London,region,02/01/2021,1062.6,9.5
E12000007,London,region,01/01/2021,1042,8.9
E12000007,London,region,31/12/2020,1014.5,8.4
E12000007,London,region,30/12/2020,980.4,7.7
E12000007,London,region,29/12/2020,923.4,7.1
E12000007,London,region,28/12/2020,849.1,6.7
E12000007,London,region,27/12/2020,878.1,6.2
E12000007,London,region,26/12/2020,830.5,5.7
E12000007,London,region,25/12/2020,777.2,5.2
E12000007,London,region,24/12/2020,850.4,4.6
E12000007,London,region,23/12/2020,858.5,4.6
E12000007,London,region,22/12/2020,832.2,4.1
E12000007,London,region,21/12/2020,781.1,3.8
E12000007,London,region,20/12/2020,724.9,3.5
E12000007,London,region,19/12/2020,686,3.3
E12000007,London,region,18/12/2020,657.8,3.2
E12000007,London,region,17/12/2020,597.1,3
E12000007,London,region,16/12/2020,538.9,2.6
E12000007,London,region,15/12/2020,475.6,2.6
E12000007,London,region,14/12/2020,417.6,2.5
E12000007,London,region,13/12/2020,365.5,2.5
E12000007,London,region,12/12/2020,330.8,2.5
E12000007,London,region,11/12/2020,303.4,2.3
E12000007,London,region,10/12/2020,274.8,2.4
E12000007,London,region,09/12/2020,246,2.5
E12000007,London,region,08/12/2020,227.9,2.4
E12000007,London,region,07/12/2020,213.8,2.3
E12000007,London,region,06/12/2020,202.4,2.2
E12000007,London,region,05/12/2020,193.8,2.4
E12000007,London,region,04/12/2020,186.9,2.5
E12000007,London,region,03/12/2020,178.8,2.4
E12000007,London,region,02/12/2020,174.4,2.3
E12000007,London,region,01/12/2020,168,2.4
E12000007,London,region,30/11/2020,164.6,2.5
E12000007,London,region,29/11/2020,161.3,2.4
E12000007,London,region,28/11/2020,159.5,2.2
E12000007,London,region,27/11/2020,158,2.1
E12000007,London,region,26/11/2020,157.1,2.1
E12000007,London,region,25/11/2020,158.4,2.1
E12000007,London,region,24/11/2020,160.9,1.9
E12000007,London,region,23/11/2020,165.5,1.9
E12000007,London,region,22/11/2020,173.2,2.1
E12000007,London,region,21/11/2020,176.7,1.9
E12000007,London,region,20/11/2020,181.7,1.9
E12000007,London,region,19/11/2020,188.3,1.8
E12000007,London,region,18/11/2020,195.8,1.7
E12000007,London,region,17/11/2020,201,1.6
E12000007,London,region,16/11/2020,203,1.4
E12000007,London,region,15/11/2020,203.2,1.4
E12000007,London,region,14/11/2020,202.7,1.4
E12000007,London,region,13/11/2020,199.5,1.5
E12000007,London,region,12/11/2020,192.8,1.5
E12000007,London,region,11/11/2020,184.2,1.4
E12000007,London,region,10/11/2020,174.5,1.5
E12000007,London,region,09/11/2020,167.7,1.5
E12000007,London,region,08/11/2020,165.8,1.4
E12000007,London,region,07/11/2020,159.6,1.3
E12000007,London,region,06/11/2020,156.6,1.2
E12000007,London,region,05/11/2020,153.8,1.1
E12000007,London,region,04/11/2020,152.9,1.1
E12000007,London,region,03/11/2020,151.9,1.2
E12000007,London,region,02/11/2020,151.4,1.2
E12000007,London,region,01/11/2020,146.9,1.1
E12000007,London,region,31/10/2020,147.7,1
E12000007,London,region,30/10/2020,148.3,1.1
E12000007,London,region,29/10/2020,150,1
E12000007,London,region,28/10/2020,151.9,1
E12000007,London,region,27/10/2020,156.1,1
E12000007,London,region,26/10/2020,158.6,0.9
E12000007,London,region,25/10/2020,156.3,0.9
E12000007,London,region,24/10/2020,156.4,0.8
E12000007,London,region,23/10/2020,152.6,0.7
E12000007,London,region,22/10/2020,148.6,0.7
E12000007,London,region,21/10/2020,143.5,0.7
E12000007,London,region,20/10/2020,135.3,0.6
E12000007,London,region,19/10/2020,125.4,0.6
E12000007,London,region,18/10/2020,116.8,0.5
E12000007,London,region,17/10/2020,110.6,0.5
E12000007,London,region,16/10/2020,108,0.5
E12000007,London,region,15/10/2020,104.4,0.5
E12000007,London,region,14/10/2020,101.5,0.4
E12000007,London,region,13/10/2020,99.1,0.4
E12000007,London,region,12/10/2020,96.1,0.4
E12000007,London,region,11/10/2020,92.9,0.5
E12000007,London,region,10/10/2020,93.9,0.5
E12000007,London,region,09/10/2020,93,0.4
E12000007,London,region,08/10/2020,89.4,0.4
E12000007,London,region,07/10/2020,84.9,0.4
E12000007,London,region,06/10/2020,80.2,0.4
E12000007,London,region,05/10/2020,75.1,0.4
E12000007,London,region,04/10/2020,68.9,0.4
E12000007,London,region,03/10/2020,65.6,0.4
E12000007,London,region,02/10/2020,62.8,0.4
E12000007,London,region,01/10/2020,58,0.3
E12000007,London,region,30/09/2020,52.8,0.3
E12000007,London,region,29/09/2020,48.9,0.3
E12000007,London,region,28/09/2020,46.9,0.3
E12000007,London,region,27/09/2020,43.5,0.3
E12000007,London,region,26/09/2020,42.1,0.3
E12000007,London,region,25/09/2020,39.8,0.3
E12000007,London,region,24/09/2020,37.3,0.3
E12000007,London,region,23/09/2020,34.3,0.3
E12000007,London,region,22/09/2020,30.3,0.3
E12000007,London,region,21/09/2020,27.4,0.2
E12000007,London,region,20/09/2020,26,0.2
E12000007,London,region,19/09/2020,22.6,0.1
E12000007,London,region,18/09/2020,21.4,0.1
E12000007,London,region,17/09/2020,20.8,0.1
E12000007,London,region,16/09/2020,21.6,0.1
E12000007,London,region,15/09/2020,22.2,0.1
E12000007,London,region,14/09/2020,23.1,0.1
E12000007,London,region,13/09/2020,24.9,0.1
E12000007,London,region,12/09/2020,25.9,0.1
E12000007,London,region,11/09/2020,26.4,0.1
E12000007,London,region,10/09/2020,26.6,0
E12000007,London,region,09/09/2020,26.1,0
E12000007,London,region,08/09/2020,26,0
E12000007,London,region,07/09/2020,25.7,0
E12000007,London,region,06/09/2020,22.9,0.1
E12000007,London,region,05/09/2020,22.1,0
E12000007,London,region,04/09/2020,20.6,0
E12000007,London,region,03/09/2020,19.1,0
E12000007,London,region,02/09/2020,17.8,0
E12000007,London,region,01/09/2020,15.8,0
E12000007,London,region,31/08/2020,14.2,0
E12000007,London,region,30/08/2020,14,0
E12000007,London,region,29/08/2020,14.1,0
E12000007,London,region,28/08/2020,13.9,0
E12000007,London,region,27/08/2020,13.3,0
E12000007,London,region,26/08/2020,13,0
E12000007,London,region,25/08/2020,12.9,0
E12000007,London,region,24/08/2020,13.1,0
E12000007,London,region,23/08/2020,13,0.1
E12000007,London,region,22/08/2020,12.4,0.1
E12000007,London,region,21/08/2020,12.2,0
E12000007,London,region,20/08/2020,11.8,0
E12000007,London,region,19/08/2020,10.9,0.1
E12000007,London,region,18/08/2020,11,0.1
E12000007,London,region,17/08/2020,10.6,0.1
E12000007,London,region,16/08/2020,10.1,0
E12000007,London,region,15/08/2020,9.9,0
E12000007,London,region,14/08/2020,9.4,0.1
E12000007,London,region,13/08/2020,9.3,0.1
E12000007,London,region,12/08/2020,9.1,0
E12000007,London,region,11/08/2020,8.6,0
E12000007,London,region,10/08/2020,8.1,0
E12000007,London,region,09/08/2020,7.5,0
E12000007,London,region,08/08/2020,7.6,0
E12000007,London,region,07/08/2020,7.6,0
E12000007,London,region,06/08/2020,7,0.1
E12000007,London,region,05/08/2020,7,0.1
E12000007,London,region,04/08/2020,6.8,0.1
E12000007,London,region,03/08/2020,6.8,0.1
E12000007,London,region,02/08/2020,6.9,0.1
E12000007,London,region,01/08/2020,6.8,0.1
E12000007,London,region,31/07/2020,6.7,0
E12000007,London,region,30/07/2020,6.8,0
E12000007,London,region,29/07/2020,6.4,0
E12000007,London,region,28/07/2020,6.2,0
E12000007,London,region,27/07/2020,6,0
E12000007,London,region,26/07/2020,6,0
E12000007,London,region,25/07/2020,5.8,0
E12000007,London,region,24/07/2020,5.7,0
E12000007,London,region,23/07/2020,5.3,0
E12000007,London,region,22/07/2020,5.3,0
E12000007,London,region,21/07/2020,5.2,0
E12000007,London,region,20/07/2020,5,0
E12000007,London,region,19/07/2020,4.8,0
E12000007,London,region,18/07/2020,4.8,0.1
E12000007,London,region,17/07/2020,4.4,0.1
E12000007,London,region,16/07/2020,4.3,0.1
E12000007,London,region,15/07/2020,4.2,0.1
E12000007,London,region,14/07/2020,4,0.1
E12000007,London,region,13/07/2020,3.9,0.1
E12000007,London,region,12/07/2020,3.6,0.1
E12000007,London,region,11/07/2020,3.8,0.2
E12000007,London,region,10/07/2020,3.9,0.1
E12000007,London,region,09/07/2020,3.9,0.2
E12000007,London,region,08/07/2020,3.8,0.2
E12000007,London,region,07/07/2020,3.6,0.1
E12000007,London,region,06/07/2020,3.5,0.1
E12000007,London,region,05/07/2020,3.5,0.1
E12000007,London,region,04/07/2020,3.2,0.1
E12000007,London,region,03/07/2020,3.2,0.1
E12000007,London,region,02/07/2020,3.3,0.1
E12000007,London,region,01/07/2020,3.5,0.1
E12000007,London,region,30/06/2020,3.5,0.1
E12000007,London,region,29/06/2020,3.5,0.1
E12000007,London,region,28/06/2020,3.4,0.1
E12000007,London,region,27/06/2020,3.5,0.1
E12000007,London,region,26/06/2020,3.4,0.1
E12000007,London,region,25/06/2020,3.3,0.2
E12000007,London,region,24/06/2020,3.2,0.1
E12000007,London,region,23/06/2020,3.2,0.1
E12000007,London,region,22/06/2020,3.1,0.1
E12000007,London,region,21/06/2020,3,0.1
E12000007,London,region,20/06/2020,3,0.1
E12000007,London,region,19/06/2020,3.1,0.1
E12000007,London,region,18/06/2020,3.3,0.1
E12000007,London,region,17/06/2020,3.3,0.2
E12000007,London,region,16/06/2020,3.4,0.3
E12000007,London,region,15/06/2020,3.7,0.3
E12000007,London,region,14/06/2020,3.8,0.3
E12000007,London,region,13/06/2020,4,0.4
E12000007,London,region,12/06/2020,4.1,0.4
E12000007,London,region,11/06/2020,4,0.3
E12000007,London,region,10/06/2020,4.1,0.4
E12000007,London,region,09/06/2020,4.4,0.4
E12000007,London,region,08/06/2020,4.2,0.4
E12000007,London,region,07/06/2020,4.1,0.4
E12000007,London,region,06/06/2020,4,0.4
E12000007,London,region,05/06/2020,4,0.4
E12000007,London,region,04/06/2020,4.1,0.5
E12000007,London,region,03/06/2020,4.3,0.5
E12000007,London,region,02/06/2020,4.3,0.5
E12000007,London,region,01/06/2020,4.5,0.6
E12000007,London,region,31/05/2020,4.6,0.6
E12000007,London,region,30/05/2020,4.7,0.6
E12000007,London,region,29/05/2020,5,0.6
E12000007,London,region,28/05/2020,5.3,0.6
E12000007,London,region,27/05/2020,6.3,0.7
E12000007,London,region,26/05/2020,6.9,0.8
E12000007,London,region,25/05/2020,7.6,0.9
E12000007,London,region,24/05/2020,8.2,0.9
E12000007,London,region,23/05/2020,8.5,1
E12000007,London,region,22/05/2020,8.6,1
E12000007,London,region,21/05/2020,9.2,1.1
E12000007,London,region,20/05/2020,9.2,1.2
E12000007,London,region,19/05/2020,9.9,1.2
E12000007,London,region,18/05/2020,10.6,1.1
E12000007,London,region,17/05/2020,11.1,1.2
E12000007,London,region,16/05/2020,11.6,1.4
E12000007,London,region,15/05/2020,12.2,1.5
E12000007,London,region,14/05/2020,13,1.7
E12000007,London,region,13/05/2020,14.3,1.8
E12000007,London,region,12/05/2020,15,2.1
E12000007,London,region,11/05/2020,15.3,2.3
E12000007,London,region,10/05/2020,16.2,2.5
E12000007,London,region,09/05/2020,16.7,2.7
E12000007,London,region,08/05/2020,18.1,3
E12000007,London,region,07/05/2020,19.7,3.1
E12000007,London,region,06/05/2020,21.4,3.3
E12000007,London,region,05/05/2020,23.2,3.4
E12000007,London,region,04/05/2020,24.3,3.7
E12000007,London,region,03/05/2020,26.2,3.9
E12000007,London,region,02/05/2020,27.8,4.1
E12000007,London,region,01/05/2020,28.7,4.1
E12000007,London,region,30/04/2020,28.9,4.5
E12000007,London,region,29/04/2020,30,4.9
E12000007,London,region,28/04/2020,29.6,5.5
E12000007,London,region,27/04/2020,31.3,6
E12000007,London,region,26/04/2020,31.4,6.5
E12000007,London,region,25/04/2020,32.3,7.1
E12000007,London,region,24/04/2020,33.1,7.8
E12000007,London,region,23/04/2020,35.4,8.2
E12000007,London,region,22/04/2020,36,8.8
E12000007,London,region,21/04/2020,38.8,9.2
E12000007,London,region,20/04/2020,40.3,9.7
E12000007,London,region,19/04/2020,42.3,10.5
E12000007,London,region,18/04/2020,43.5,11.1
E12000007,London,region,17/04/2020,44.8,11.6
E12000007,London,region,16/04/2020,45.3,12.3
E12000007,London,region,15/04/2020,47.7,13
E12000007,London,region,14/04/2020,50,13.9
E12000007,London,region,13/04/2020,53.8,14.8
E12000007,London,region,12/04/2020,56.7,15.1
E12000007,London,region,11/04/2020,58.2,15.4
E12000007,London,region,10/04/2020,60.9,16.1
E12000007,London,region,09/04/2020,65,16.3
E12000007,London,region,08/04/2020,68,16.2
E12000007,London,region,07/04/2020,69.2,15.7
E12000007,London,region,06/04/2020,69.1,15.3
E12000007,London,region,05/04/2020,69,14.7
E12000007,London,region,04/04/2020,68.5,14.1
E12000007,London,region,03/04/2020,66.4,13
E12000007,London,region,02/04/2020,64.6,12.2
E12000007,London,region,01/04/2020,61,11.5
E12000007,London,region,31/03/2020,58.5,10.7
E12000007,London,region,30/03/2020,55.2,9.6
E12000007,London,region,29/03/2020,53.4,8.6
E12000007,London,region,28/03/2020,51.6,7.6
E12000007,London,region,27/03/2020,49.1,6.8
E12000007,London,region,26/03/2020,44.7,5.9
E12000007,London,region,25/03/2020,40.2,4.8
E12000007,London,region,24/03/2020,35.8,3.8
E12000007,London,region,23/03/2020,32.2,3.1
E12000007,London,region,22/03/2020,27.2,2.6
E12000007,London,region,21/03/2020,24.1,2.1
E12000007,London,region,20/03/2020,21.9,1.7
E12000007,London,region,19/03/2020,18.8,1.3
E12000007,London,region,18/03/2020,16.9,1.1
E12000007,London,region,17/03/2020,15,0.8
E12000007,London,region,16/03/2020,12.6,0.6
E12000007,London,region,15/03/2020,10.6,0.4
E12000007,London,region,14/03/2020,9,
E12000007,London,region,13/03/2020,7.5,
E12000007,London,region,12/03/2020,6.2,
E12000007,London,region,11/03/2020,4.5,
E12000007,London,region,10/03/2020,2.6,
E12000007,London,region,09/03/2020,1.6,
E12000007,London,region,08/03/2020,1.2,
E12000007,London,region,07/03/2020,1,
E12000007,London,region,06/03/2020,0.8,
E12000007,London,region,05/03/2020,0.6,
E12000007,London,region,04/03/2020,0.4,
E12000007,London,region,03/03/2020,0.3,
E12000007,London,region,02/03/2020,0.2,
E12000007,London,region,01/03/2020,0.1,
E12000007,London,region,29/02/2020,0.1,
E12000007,London,region,28/02/2020,0.1,
E12000007,London,region,27/02/2020,0.1,
E12000007,London,region,26/02/2020,0.1,
E12000007,London,region,25/02/2020,0.1,
E12000007,London,region,24/02/2020,0.1,
E12000007,London,region,23/02/2020,0.1,
E12000007,London,region,22/02/2020,0,
E12000007,London,region,21/02/2020,0,
E12000007,London,region,20/02/2020,0,
E12000007,London,region,19/02/2020,0,
E12000007,London,region,18/02/2020,0,
E12000007,London,region,17/02/2020,0.1,
E12000007,London,region,16/02/2020,0.1,
E12000007,London,region,15/02/2020,0.1,
E12000007,London,region,14/02/2020,0.1,
E12000007,London,region,13/02/2020,0.1,
E12000007,London,region,12/02/2020,0.1,
E12000007,London,region,11/02/2020,0.1,
E12000008,South East,region,13/05/2023,15.9,0.5
E12000008,South East,region,12/05/2023,16.3,0.5
E12000008,South East,region,11/05/2023,17,0.6
E12000008,South East,region,10/05/2023,17.8,0.6
E12000008,South East,region,09/05/2023,18.6,0.7
E12000008,South East,region,08/05/2023,19.4,0.7
E12000008,South East,region,07/05/2023,20.1,0.6
E12000008,South East,region,06/05/2023,20.5,0.6
E12000008,South East,region,05/05/2023,21,0.6
E12000008,South East,region,04/05/2023,21.3,0.6
E12000008,South East,region,03/05/2023,21.1,0.7
E12000008,South East,region,02/05/2023,21,0.5
E12000008,South East,region,01/05/2023,20.3,0.6
E12000008,South East,region,30/04/2023,20.2,0.7
E12000008,South East,region,29/04/2023,20,0.7
E12000008,South East,region,28/04/2023,19.7,0.7
E12000008,South East,region,27/04/2023,19.1,0.7
